speaker,start_time,end_time,emotion,scores,text
MARISHA,00:53:07,00:53:08,sad,"{'angry': 0.0003049780207220465, 'disgust': 0.00017137076065409929, 'fearful': 0.004716300405561924, 'happy': 0.0002738418697845191, 'neutral': 0.0002885189314838499, 'sad': 0.994157075881958, 'surprised': 8.786541729932651e-05}","Fuck, fuck."
LAURA,00:53:08,00:53:10,happy,"{'angry': 0.00016796727140899748, 'disgust': 6.673602911178023e-05, 'fearful': 0.0001039067647070624, 'happy': 0.9993941783905029, 'neutral': 7.795062992954627e-05, 'sad': 0.00011563978478079662, 'surprised': 7.35733556211926e-05}","You can make it up, we won't know."
MARISHA,00:53:10,00:53:15,happy,"{'angry': 0.307667076587677, 'disgust': 0.0015839113621041179, 'fearful': 0.015035982243716717, 'happy': 0.6629664301872253, 'neutral': 0.006111109629273415, 'sad': 0.0057350341230630875, 'surprised': 0.0009004255989566445}","His name was-- Um, Tony."
LAURA,00:53:15,00:53:16,happy,"{'angry': 0.00020558138203341514, 'disgust': 0.000223705152166076, 'fearful': 0.003643200732767582, 'happy': 0.9946293234825134, 'neutral': 0.00014647985517513007, 'sad': 0.0004581398097798228, 'surprised': 0.0006935213459655643}",Matony.
TRAVIS,00:53:16,00:53:17,happy,"{'angry': 0.0011454846244305372, 'disgust': 0.0009586010128259659, 'fearful': 0.0028384968172758818, 'happy': 0.9768847227096558, 'neutral': 0.0007742004818283021, 'sad': 0.01668882742524147, 'surprised': 0.000709664192982018}",Matony?
LAURA,00:53:17,00:53:18,happy,"{'angry': 0.00041659342241473496, 'disgust': 0.00030164391500875354, 'fearful': 0.006446561776101589, 'happy': 0.9653521180152893, 'neutral': 0.0006540672038681805, 'sad': 0.00029526196885854006, 'surprised': 0.026533761993050575}",Matony.
SAM,00:53:18,00:53:22,happy,"{'angry': 0.00016613630577921867, 'disgust': 8.081631676759571e-05, 'fearful': 0.00020201604638714343, 'happy': 0.9992445707321167, 'neutral': 8.532982610631734e-05, 'sad': 5.6762499298201874e-05, 'surprised': 0.00016437059093732387}",Did you say Tony?
MATT,00:53:22,00:53:26,happy,"{'angry': 0.00012328771117608994, 'disgust': 9.107631194638088e-05, 'fearful': 0.00014243030454963446, 'happy': 0.9992813467979431, 'neutral': 8.736782911000773e-05, 'sad': 0.00016835129645187408, 'surprised': 0.00010612184996716678}","Matony. Hi, guys."
SAM,00:53:26,00:53:29,happy,"{'angry': 0.0001282623561564833, 'disgust': 0.00010393599950475618, 'fearful': 0.0003006269398611039, 'happy': 0.9985958933830261, 'neutral': 0.00012830064224544913, 'sad': 9.966929064830765e-05, 'surprised': 0.0006432912778109312}",Did you guys date for a while? It was must have been very awkward.
TRAVIS,00:53:29,00:53:31,fearful,"{'angry': 0.013097572140395641, 'disgust': 0.0024117412976920605, 'fearful': 0.6524613499641418, 'happy': 0.007814973592758179, 'neutral': 0.3039858341217041, 'sad': 0.01691269315779209, 'surprised': 0.0033157854340970516}",♪ My Tony ♪
ASHLEY,00:53:31,00:53:33,fearful,"{'angry': 0.00010376889986218885, 'disgust': 0.0001185222645290196, 'fearful': 0.9966927766799927, 'happy': 0.00099881028290838, 'neutral': 0.00016548493294976652, 'sad': 0.001816111383959651, 'surprised': 0.00010456641757627949}",♪ My Tony ♪
TRAVIS,00:53:33,00:53:34,sad,"{'angry': 0.00020255628623999655, 'disgust': 0.00015468198398593813, 'fearful': 0.0007901298231445253, 'happy': 0.0016614914638921618, 'neutral': 0.00042690473492257297, 'sad': 0.9966687560081482, 'surprised': 9.548119123792276e-05}",♪ Wherever I go ♪
MARISHA,00:53:34,00:53:47,happy,"{'angry': 0.0032134132925421, 'disgust': 0.004163467325270176, 'fearful': 0.3365725874900818, 'happy': 0.6428384184837341, 'neutral': 0.0010389182716608047, 'sad': 0.004296503029763699, 'surprised': 0.007876700721681118}","We were teenagers. It wasn't, like, a thing, and then we were kind of-- We ended up being more bros than anything, after a bit. And then that was actually when I did start dating Tori."
LAURA,00:53:47,00:53:51,happy,"{'angry': 0.00041336187859997153, 'disgust': 0.00021618074970319867, 'fearful': 0.0021022260189056396, 'happy': 0.9967876672744751, 'neutral': 9.81660487013869e-05, 'sad': 0.00015458790585398674, 'surprised': 0.00022788290516473353}","Tony into Tori? Oh, he must of felt so bad."
MARISHA,00:53:51,00:53:56,angry,"{'angry': 0.5618033409118652, 'disgust': 0.002075012307614088, 'fearful': 0.008721044287085533, 'happy': 0.4060710072517395, 'neutral': 0.010660335421562195, 'sad': 0.008808699436485767, 'surprised': 0.001860516844317317}","Well, Tori-- Tori was the first lady that I dated."
LIAM,00:53:56,00:54:01,happy,"{'angry': 0.0001707515330053866, 'disgust': 7.111910235835239e-05, 'fearful': 0.0001687912008492276, 'happy': 0.9990139007568359, 'neutral': 7.787357753841206e-05, 'sad': 8.178088319255039e-05, 'surprised': 0.00041569085442461073}",That must've been supremely confusing. Those two names in a row.
MARISHA,00:54:01,00:54:14,happy,"{'angry': 0.0005674093845300376, 'disgust': 0.00040899956366047263, 'fearful': 0.001598741509951651, 'happy': 0.9963512420654297, 'neutral': 0.00031116162426769733, 'sad': 0.0005072428612038493, 'surprised': 0.0002552583464421332}","(laughs) Uh-huh! Well, you know I'm trying to-- There's been-- I've been hit in the head a lot, you know, as a monk, so I don't think his name was Tony."
LAURA,00:54:14,00:54:19,happy,"{'angry': 0.00024630987900309265, 'disgust': 0.0001510032161604613, 'fearful': 0.00038839512853883207, 'happy': 0.9987616539001465, 'neutral': 0.00013973999011795968, 'sad': 0.0001264121528947726, 'surprised': 0.00018649127741809934}","Maybe it's like, you know, when you get a tattoo and then you regret the tattoo so you have to date somebody that has a similar name so you can, like, fix the tattoo?"
ASHLEY,00:54:19,00:54:21,happy,"{'angry': 0.00242240889929235, 'disgust': 0.0001358141453238204, 'fearful': 0.00035953926271758974, 'happy': 0.9966357350349426, 'neutral': 0.00022856617579236627, 'sad': 8.125936437863857e-05, 'surprised': 0.00013675344234798104}","Yeah, yeah, yeah."
SAM,00:54:21,00:54:26,happy,"{'angry': 0.0001393201237078756, 'disgust': 7.582162652397528e-05, 'fearful': 8.547966717742383e-05, 'happy': 0.9993501305580139, 'neutral': 7.823697524145246e-05, 'sad': 9.211238648276776e-05, 'surprised': 0.00017890013987198472}",Is that why you have a Toby tattoo? (laughter)
MATT,00:54:26,00:54:27,happy,"{'angry': 0.0002612021053209901, 'disgust': 0.00013255825615487993, 'fearful': 0.00016393896657973528, 'happy': 0.998994767665863, 'neutral': 0.00011469444871181622, 'sad': 0.0002450055908411741, 'surprised': 8.793836605036631e-05}",Canon.
MARISHA,00:54:27,00:54:30,happy,"{'angry': 0.000570558593608439, 'disgust': 0.0006823881412856281, 'fearful': 0.037322964519262314, 'happy': 0.957793116569519, 'neutral': 0.00039641078910790384, 'sad': 0.0026772483251988888, 'surprised': 0.0005571978399530053}",It just got really muddy. I just-- They just kept adding lines.
LIAM,00:54:30,00:54:35,happy,"{'angry': 0.004537071567028761, 'disgust': 0.0006218150374479592, 'fearful': 0.00191963161341846, 'happy': 0.9897436499595642, 'neutral': 0.0021050171926617622, 'sad': 0.0007598515949212015, 'surprised': 0.00031294149812310934}","Name, line. Name, line. Name, line."
TALIESIN,00:54:35,00:54:37,happy,"{'angry': 0.0024073608219623566, 'disgust': 0.001602870412170887, 'fearful': 0.039619721472263336, 'happy': 0.8891661763191223, 'neutral': 0.0010895049199461937, 'sad': 0.06521004438400269, 'surprised': 0.0009043811005540192}",Kind of got rid of the-- covered up the--
MATT,00:54:37,00:54:44,happy,"{'angry': 0.0001239449338754639, 'disgust': 0.00011357025505276397, 'fearful': 0.0004308470233809203, 'happy': 0.9987789988517761, 'neutral': 9.069898078450933e-05, 'sad': 0.0001323793112533167, 'surprised': 0.0003295478818472475}","Dagen's like, ""Is that your kill list?"" Sure! (laughter)"
MARISHA,00:54:44,00:54:49,happy,"{'angry': 0.0018775416538119316, 'disgust': 0.0012521620374172926, 'fearful': 0.005029459483921528, 'happy': 0.8892602324485779, 'neutral': 0.0016482471255585551, 'sad': 0.100032739341259, 'surprised': 0.0008995708194561303}","No, no tattoos of Tony or Tori."
MATT,00:54:49,00:54:51,happy,"{'angry': 0.00014219402510207146, 'disgust': 0.00011506288137752563, 'fearful': 0.0001772986288415268, 'happy': 0.9987632036209106, 'neutral': 0.00016292445070575923, 'sad': 0.0005222051404416561, 'surprised': 0.00011720155453076586}","During this conversation, a voice creeps into your head."
LAURA,00:54:51,00:54:53,fearful,"{'angry': 0.0059079360216856, 'disgust': 0.0007954251486808062, 'fearful': 0.9120272994041443, 'happy': 0.013859283179044724, 'neutral': 0.024881679564714432, 'sad': 0.033855751156806946, 'surprised': 0.008672512136399746}",Uh-oh.
LIAM,00:54:53,00:54:55,happy,"{'angry': 0.0003172920842189342, 'disgust': 0.00014196906704455614, 'fearful': 0.00013514923921320587, 'happy': 0.9979974627494812, 'neutral': 0.000838164531160146, 'sad': 0.00036249650293029845, 'surprised': 0.00020752259297296405}",Balls.
MATT,00:54:55,00:54:56,sad,"{'angry': 0.00022813121904619038, 'disgust': 0.00012822546705137938, 'fearful': 0.00036260747583583, 'happy': 7.981876842677593e-05, 'neutral': 0.0009627922554500401, 'sad': 0.9981449842453003, 'surprised': 9.343870624434203e-05}",An unfamiliar voice.
SAM,00:54:56,00:55:00,happy,"{'angry': 0.0009236916666850448, 'disgust': 0.0001981773239094764, 'fearful': 0.007309020031243563, 'happy': 0.990689754486084, 'neutral': 0.00010815008863573894, 'sad': 0.00019461874035187066, 'surprised': 0.0005766197573393583}","(exaggerated Italian accent) It's me, Tony! (laughter)"
TRAVIS,00:55:00,00:55:03,happy,"{'angry': 0.00025274421204812825, 'disgust': 0.0001382096525048837, 'fearful': 0.0007899248157627881, 'happy': 0.9984676241874695, 'neutral': 8.109451300697401e-05, 'sad': 0.0001045557000907138, 'surprised': 0.000165793695487082}",Wait! There is a spirit.
SAM,00:55:03,00:55:07,happy,"{'angry': 0.000779053196310997, 'disgust': 0.0001145667556556873, 'fearful': 0.0004633115604519844, 'happy': 0.9982699155807495, 'neutral': 0.00010252709034830332, 'sad': 9.069945372175425e-05, 'surprised': 0.00017990358173847198}",I heard you been talking about me! (laughter)
MARISHA,00:55:07,00:55:11,happy,"{'angry': 0.00025073057622648776, 'disgust': 0.00022649676247965544, 'fearful': 0.0010261788265779614, 'happy': 0.9977341890335083, 'neutral': 0.00018743338296189904, 'sad': 0.0003158249892294407, 'surprised': 0.00025912816636264324}",I hate it when people from high school call you. (laughter)
SAM,00:55:11,00:55:15,happy,"{'angry': 0.00013681994460057467, 'disgust': 7.1385242335964e-05, 'fearful': 0.00012821631389670074, 'happy': 0.9994252920150757, 'neutral': 6.234513421077281e-05, 'sad': 9.536617289995775e-05, 'surprised': 8.051220356719568e-05}",(same accent) I found you on Facebook! How you doin'?
MARISHA,00:55:15,00:55:20,happy,"{'angry': 0.00010237807146040723, 'disgust': 7.665599696338177e-05, 'fearful': 0.0001574197958689183, 'happy': 0.9992737174034119, 'neutral': 7.797781290719286e-05, 'sad': 0.0002066593588097021, 'surprised': 0.00010527431004447863}","Ah, why? What did I see in this guy? (laughter)"
MATT,00:55:20,00:55:40,happy,"{'angry': 0.019130956381559372, 'disgust': 0.0013325420441105962, 'fearful': 0.05323763191699982, 'happy': 0.6205368041992188, 'neutral': 0.003313416847959161, 'sad': 0.002981007331982255, 'surprised': 0.29946762323379517}","So! Unfamiliar voice goes, ""Associate of Essek, Uraya, here, sending word to keep Essek updated of your estimated arrival. Should you need emergency aid, reach out. Be careful."" That's all."
LIAM,00:55:40,00:55:42,happy,"{'angry': 8.134723611874506e-05, 'disgust': 6.295092316577211e-05, 'fearful': 8.298750617541373e-05, 'happy': 0.9994027614593506, 'neutral': 7.428757817251608e-05, 'sad': 0.0001341290189884603, 'surprised': 0.000161534539074637}",Pretty close to your accent.
LAURA,00:55:42,00:55:51,happy,"{'angry': 0.00037807514308951795, 'disgust': 0.0001445196394342929, 'fearful': 0.002484413795173168, 'happy': 0.9909935593605042, 'neutral': 0.00025991196162067354, 'sad': 0.0003253932227380574, 'surprised': 0.00541404215618968}","How far away are we from-- Did-- Wait. Essek, from that message-- Was Essek trying to find out how far away we are?"
MATT,00:55:51,00:55:57,surprised,"{'angry': 0.004123988561332226, 'disgust': 0.00037003628676757216, 'fearful': 0.019225459545850754, 'happy': 0.020728519186377525, 'neutral': 0.002690645633265376, 'sad': 0.0007786513306200504, 'surprised': 0.952082633972168}","He was saying to keep him aware of whenever you're getting close, essentially."
LAURA,00:55:57,00:56:10,angry,"{'angry': 0.885212779045105, 'disgust': 0.0008523043361492455, 'fearful': 0.016730252653360367, 'happy': 0.08351042866706848, 'neutral': 0.01027016993612051, 'sad': 0.0011401318479329348, 'surprised': 0.0022839875891804695}","Okay! We will-- huh? We're around two days away, I think. But I'm not totally sure. Please tell him that we like him a whole lot and miss him."
TALIESIN,00:56:10,00:56:13,surprised,"{'angry': 0.0006706693093292415, 'disgust': 0.00019088733824901283, 'fearful': 0.002910930197685957, 'happy': 0.0906381905078888, 'neutral': 0.005782830063253641, 'sad': 0.0009466097108088434, 'surprised': 0.898859977722168}","Two days from him, or two days from our destination?"
TRAVIS,00:56:13,00:56:20,happy,"{'angry': 0.0007589795859530568, 'disgust': 0.0007498704362660646, 'fearful': 0.021534640341997147, 'happy': 0.9640302062034607, 'neutral': 0.00078802858479321, 'sad': 0.011690636165440083, 'surprised': 0.0004477326001506299}","From that general region, yeah. From. We're kind of on the same-- Yeah."
LAURA,00:56:20,00:56:28,happy,"{'angry': 0.044020649045705795, 'disgust': 0.0005386210395954549, 'fearful': 0.20650115609169006, 'happy': 0.7328481674194336, 'neutral': 0.0019547303672879934, 'sad': 0.002322784624993801, 'surprised': 0.011813945136964321}","Yeah, that's pretty much it. I'll send a message. I don't know how many words that was."
MATT,00:56:28,00:56:30,happy,"{'angry': 0.00016828975640237331, 'disgust': 0.00016735187091398984, 'fearful': 0.0006242727395147085, 'happy': 0.9967606663703918, 'neutral': 0.00016703855362720788, 'sad': 0.0019693649373948574, 'surprised': 0.00014307512901723385}",And you'll never know.
TALIESIN,00:56:30,00:56:33,happy,"{'angry': 0.00011917328083654866, 'disgust': 6.75321280141361e-05, 'fearful': 6.606817623833194e-05, 'happy': 0.9994262456893921, 'neutral': 6.822998693678528e-05, 'sad': 0.00010823978664120659, 'surprised': 0.0001445693924324587}","Do have any more, or are you out?"
LAURA,00:56:33,00:56:38,happy,"{'angry': 0.01852772943675518, 'disgust': 0.002849154407158494, 'fearful': 0.16800029575824738, 'happy': 0.7798506021499634, 'neutral': 0.000940426834858954, 'sad': 0.02840777114033699, 'surprised': 0.0014239958254620433}","♪ Do, do, do, do, do! ♪"
TALIESIN,00:56:38,00:56:39,fearful,"{'angry': 0.011985612101852894, 'disgust': 0.0002456767833791673, 'fearful': 0.9828969836235046, 'happy': 0.0034791664220392704, 'neutral': 0.00016329898789990693, 'sad': 0.0010082467924803495, 'surprised': 0.00022095510212238878}","I mean, do you have any more message spells?"
LAURA,00:56:39,00:56:43,happy,"{'angry': 0.0005023923586122692, 'disgust': 0.00016569069703109562, 'fearful': 0.00018609361723065376, 'happy': 0.99856036901474, 'neutral': 0.00018339118105359375, 'sad': 0.00023978373792488128, 'surprised': 0.00016230923938564956}","Oh, yeah. (laughter)"
MATT,00:56:43,00:56:46,happy,"{'angry': 0.0008426123531535268, 'disgust': 0.0014590226346626878, 'fearful': 0.25344932079315186, 'happy': 0.7403771877288818, 'neutral': 0.0005326009704731405, 'sad': 0.0007786467904224992, 'surprised': 0.0025606132112443447}","I was like, that is the weirdest response."
TRAVIS,00:56:46,00:56:47,happy,"{'angry': 0.00011593043018365279, 'disgust': 7.466295210178941e-05, 'fearful': 0.00018494650430511683, 'happy': 0.9993171691894531, 'neutral': 6.898743595229462e-05, 'sad': 0.00015700608491897583, 'surprised': 8.130807691486552e-05}",From Robin Hood.
TALIESIN,00:56:47,00:56:51,happy,"{'angry': 0.00018601768533699214, 'disgust': 8.667058136779815e-05, 'fearful': 0.00012085345952073112, 'happy': 0.9993311166763306, 'neutral': 8.742544014239684e-05, 'sad': 0.0001003445140668191, 'surprised': 8.757764589972794e-05}","Going full Robin Hood. Never go full Robin Hood. ASHLEY and TRAVIS: ♪ Do, Do, Do, Do, Do. ♪"
LIAM,00:56:51,00:56:53,happy,"{'angry': 0.00015377593808807433, 'disgust': 8.14833038020879e-05, 'fearful': 0.00040894013363868, 'happy': 0.9990487694740295, 'neutral': 7.954626926220953e-05, 'sad': 0.00012696399062406272, 'surprised': 0.00010050384298665449}",Yes or no?
MATT,00:56:53,00:56:56,happy,"{'angry': 0.0001680834247963503, 'disgust': 8.45898175612092e-05, 'fearful': 0.0001603237760718912, 'happy': 0.9992929697036743, 'neutral': 0.00010369668598286808, 'sad': 8.711840928299353e-05, 'surprised': 0.00010327743802918121}",Jester just goes full tilt in the middle of this journey.
LIAM,00:56:56,00:56:58,happy,"{'angry': 0.0003151668352074921, 'disgust': 7.424637442454696e-05, 'fearful': 0.00014870242739561945, 'happy': 0.9992477893829346, 'neutral': 7.22969853086397e-05, 'sad': 8.080725092440844e-05, 'surprised': 6.100558675825596e-05}","♪ Do, Do, Do, Do, Do ♪"
MATT,00:56:58,00:57:01,happy,"{'angry': 0.050774022936820984, 'disgust': 0.0006464732578024268, 'fearful': 0.013467756099998951, 'happy': 0.9331610202789307, 'neutral': 0.0007072944426909089, 'sad': 0.0008058028179220855, 'surprised': 0.0004376436991151422}",And we've lost her. (laughter)
TALIESIN,00:57:01,00:57:08,happy,"{'angry': 0.00015632198483217508, 'disgust': 0.0001782746985554695, 'fearful': 0.00034124491503462195, 'happy': 0.9987620115280151, 'neutral': 0.00014099112013354897, 'sad': 0.0002679739554878324, 'surprised': 0.0001531558227725327}",You did the Walken song. Why'd you do the Walken song? (laughter)
LAURA,00:57:08,00:57:11,happy,"{'angry': 0.00026645243633538485, 'disgust': 0.0002860736276488751, 'fearful': 0.0018979042069986463, 'happy': 0.996562659740448, 'neutral': 0.0001788012305041775, 'sad': 0.0005453199846670032, 'surprised': 0.000262864661635831}","Yes, I do have more messages I can send."
TALIESIN,00:57:11,00:57:13,happy,"{'angry': 0.0001639077818254009, 'disgust': 9.816480451263487e-05, 'fearful': 0.00016162305837497115, 'happy': 0.9991915822029114, 'neutral': 0.00011386187543394044, 'sad': 0.00017648277571424842, 'surprised': 9.438742563361302e-05}","Oh, that's good, because I have a super serious message I want to send that requires real--"
LAURA,00:57:13,00:57:15,happy,"{'angry': 0.00015313133189920336, 'disgust': 8.152257942128927e-05, 'fearful': 0.0001560138916829601, 'happy': 0.9992701411247253, 'neutral': 0.00013237496023066342, 'sad': 0.00011825175897683948, 'surprised': 8.85484041646123e-05}","Okay, I'm ready."
TRAVIS,00:57:15,00:57:18,happy,"{'angry': 7.79171459726058e-05, 'disgust': 7.496721082134172e-05, 'fearful': 7.659109542146325e-05, 'happy': 0.9994308352470398, 'neutral': 6.506385398097336e-05, 'sad': 9.185961971525103e-05, 'surprised': 0.00018278034985996783}",(gun cocking sound)
TALIESIN,00:57:18,00:57:26,fearful,"{'angry': 0.0003706863790284842, 'disgust': 0.00038169330218806863, 'fearful': 0.9788566827774048, 'happy': 0.014845765195786953, 'neutral': 0.00025021162582561374, 'sad': 0.004093964118510485, 'surprised': 0.001200987258926034}","Would you mind checking in with my sister, Calliope, just to make sure everything at home is copacetic?"
LAURA,00:57:26,00:57:29,happy,"{'angry': 0.0015941252931952477, 'disgust': 0.0005722646019421518, 'fearful': 0.09144581109285355, 'happy': 0.6038716435432434, 'neutral': 0.0024939842987805605, 'sad': 0.0016342883463948965, 'surprised': 0.2983878552913666}","Yes, what would you-- Just ask her if everything's okay? Anything specific?"
TALIESIN,00:57:29,00:57:41,happy,"{'angry': 0.0007776482379995286, 'disgust': 0.00035244118771515787, 'fearful': 0.0019582328386604786, 'happy': 0.8203186988830566, 'neutral': 0.0009858898120000958, 'sad': 0.0008723356877453625, 'surprised': 0.1747346669435501}","How things are going. How mom and dad are. If everything's-- And that, you know, we're-- We've got some stuff to do and it's dangerous, but hopefully everything's going to work out. Let them know when it's all over."
LAURA,00:57:41,00:57:43,fearful,"{'angry': 0.0010936527978628874, 'disgust': 0.000247165618930012, 'fearful': 0.973588764667511, 'happy': 0.019299615174531937, 'neutral': 0.0005352471489459276, 'sad': 0.004879854153841734, 'surprised': 0.0003557047457434237}","Okay, and this is to Calliope?"
LAURA,00:57:43,00:58:01,surprised,"{'angry': 0.0005605255137197673, 'disgust': 0.00016930756100919098, 'fearful': 0.0022453234996646643, 'happy': 0.07023483514785767, 'neutral': 0.0008723247447051108, 'sad': 0.00043940762407146394, 'surprised': 0.9254782795906067}","Okay. Hey, it's Jester! With Caduceus. How are things at home? Mom and dad okay? How's the Grove? How's the circle of thumbs up?"
TALIESIN,00:58:01,00:58:06,happy,"{'angry': 0.0037945201620459557, 'disgust': 0.00019221818365622312, 'fearful': 0.0005102139548398554, 'happy': 0.9948306679725647, 'neutral': 0.0002828950819093734, 'sad': 0.00017609634960535914, 'surprised': 0.000213342544157058}","Are we-- we're going to be doing dangerous stuff, but it's okay. Be home soon."
LAURA,00:58:06,00:58:07,happy,"{'angry': 0.00018177532183472067, 'disgust': 0.0001130679011112079, 'fearful': 0.0002622849715407938, 'happy': 0.9981644749641418, 'neutral': 0.00012940411397721618, 'sad': 0.0010617270600050688, 'surprised': 8.729356341063976e-05}",I'm not--
MARISHA,00:58:07,00:58:11,happy,"{'angry': 0.00011075242218794301, 'disgust': 0.0001403017231496051, 'fearful': 0.00013496157771442086, 'happy': 0.9985573887825012, 'neutral': 0.00027554016560316086, 'sad': 0.0006562622147612274, 'surprised': 0.00012477408745326102}","""How's the circle of thumbs up?"" (laughter)"
TALIESIN,00:58:11,00:58:14,happy,"{'angry': 0.000419950665673241, 'disgust': 0.00031405582558363676, 'fearful': 0.007743856869637966, 'happy': 0.9845810532569885, 'neutral': 0.0004125828272663057, 'sad': 0.00585897034034133, 'surprised': 0.000669571163598448}",I didn't even hear it. (laughter)
LIAM,00:58:14,00:58:16,happy,"{'angry': 0.00010469155677128583, 'disgust': 0.00012215404422022402, 'fearful': 0.00010884268704103306, 'happy': 0.9989701509475708, 'neutral': 0.00016950919234659523, 'sad': 0.0003863144083879888, 'surprised': 0.0001382810587529093}",That was at A?.
MATT,00:58:16,00:58:24,surprised,"{'angry': 0.0010047773830592632, 'disgust': 0.0003939396410714835, 'fearful': 0.0470111183822155, 'happy': 0.14319084584712982, 'neutral': 0.0009196621249429882, 'sad': 0.001415457809343934, 'surprised': 0.806064248085022}","Yeah. Calliope responds, ""Oh, everything's okay. We've planted the crystals."""
TALIESIN,00:58:24,00:58:26,surprised,"{'angry': 8.819042704999447e-05, 'disgust': 2.774169661279302e-05, 'fearful': 0.0001328733196714893, 'happy': 0.00012117998267058283, 'neutral': 0.00018082164751831442, 'sad': 5.678270463249646e-05, 'surprised': 0.9993923902511597}",Mm.
LAURA,00:58:26,00:58:29,surprised,"{'angry': 7.999058288987726e-05, 'disgust': 3.1206091080093756e-05, 'fearful': 7.162545080063865e-05, 'happy': 0.00011174008250236511, 'neutral': 0.0001841000485001132, 'sad': 6.130078691057861e-05, 'surprised': 0.9994600415229797}",Taking root.
MATT,00:58:29,00:58:31,happy,"{'angry': 9.658712951932102e-05, 'disgust': 6.446410407079384e-05, 'fearful': 7.047144026728347e-05, 'happy': 0.9995400905609131, 'neutral': 7.713224476901814e-05, 'sad': 8.777592302067205e-05, 'surprised': 6.348198803607374e-05}","""Excited to show when he comes back."""
LAURA,00:58:31,00:58:36,surprised,"{'angry': 0.00016369899094570428, 'disgust': 6.513341213576496e-05, 'fearful': 0.00016854153363965452, 'happy': 0.010069088079035282, 'neutral': 0.0002624541230034083, 'sad': 0.00012138793681515381, 'surprised': 0.9891497492790222}",(gasps) Everything sounds like it's great! She's excited to show you.
TALIESIN,00:58:36,00:58:39,happy,"{'angry': 0.00018279887444805354, 'disgust': 8.420299855060875e-05, 'fearful': 0.00015791569603607059, 'happy': 0.9989946484565735, 'neutral': 8.560660353396088e-05, 'sad': 0.00034831627272069454, 'surprised': 0.00014646757335867733}","All right. All right, that's good to know."
LAURA,00:58:39,00:58:41,fearful,"{'angry': 0.003994497936218977, 'disgust': 0.0005074880318716168, 'fearful': 0.9057351350784302, 'happy': 0.05372707173228264, 'neutral': 0.002386420266702771, 'sad': 0.03300951421260834, 'surprised': 0.0006397897959686816}",I'm sorry I didn't tell her we were entering trouble.
TALIESIN,00:58:41,00:58:46,fearful,"{'angry': 0.0007925197132863104, 'disgust': 0.0003756013757083565, 'fearful': 0.9866609573364258, 'happy': 0.007705319672822952, 'neutral': 0.0009386659367009997, 'sad': 0.002956413896754384, 'surprised': 0.0005703989299945533}","Probably for the best that they don't worry, anyway."
LAURA,00:58:46,00:58:49,fearful,"{'angry': 8.213608816731721e-05, 'disgust': 8.318571781273931e-05, 'fearful': 0.9989172220230103, 'happy': 0.00031792843947187066, 'neutral': 0.00013263167056720704, 'sad': 0.00027080971631221473, 'surprised': 0.0001960483059519902}",(sighs) You never ask me to send messages and I got it all wrong.
TALIESIN,00:58:49,00:58:57,fearful,"{'angry': 0.001286268699914217, 'disgust': 0.0006428258493542671, 'fearful': 0.9470436573028564, 'happy': 0.042555276304483414, 'neutral': 0.000929048634134233, 'sad': 0.0013981894589960575, 'surprised': 0.006144625600427389}","No, it was pretty good, actually, it's a-- If anything, I appreciate that they're probably a little confused. That makes me feel better."
LAURA,00:58:57,00:59:05,happy,"{'angry': 0.00015290544251911342, 'disgust': 0.00011534591612871736, 'fearful': 0.001033289823681116, 'happy': 0.9981967806816101, 'neutral': 9.89318432402797e-05, 'sad': 0.00020240459707565606, 'surprised': 0.00020040034723933786}","Okay. That's good. I got one left. Anybody? Anybody? Up for grabs here. I got two left, technically."
MARISHA,00:59:05,00:59:07,happy,"{'angry': 0.004433217458426952, 'disgust': 0.00023505040735471994, 'fearful': 0.002574923215433955, 'happy': 0.9907593727111816, 'neutral': 0.0004180294054094702, 'sad': 0.0013303578598424792, 'surprised': 0.0002490058250259608}","Let's save it, just in case-ies."
LAURA,00:59:07,00:59:09,fearful,"{'angry': 0.0006753805791959167, 'disgust': 0.00014011170424055308, 'fearful': 0.9984191656112671, 'happy': 0.00032490846933797, 'neutral': 7.349708903348073e-05, 'sad': 0.0002898960083257407, 'surprised': 7.698823173996061e-05}",Okay.
TALIESIN,00:59:09,00:59:11,happy,"{'angry': 0.0009309561573900282, 'disgust': 0.001029294915497303, 'fearful': 0.021810144186019897, 'happy': 0.8953802585601807, 'neutral': 0.0008566377218812704, 'sad': 0.009589148685336113, 'surprised': 0.07040350139141083}","You could prank call somebody, if you want."
ASHLEY,00:59:11,00:59:13,fearful,"{'angry': 0.0001260772842215374, 'disgust': 5.6233115174109116e-05, 'fearful': 0.9992309808731079, 'happy': 0.00010118747013621032, 'neutral': 0.0001139889209298417, 'sad': 0.00030092630186118186, 'surprised': 7.062603253871202e-05}","I know, I'm trying to think of somebody."
TALIESIN,00:59:13,00:59:15,happy,"{'angry': 0.00022573488240595907, 'disgust': 8.892735786503181e-05, 'fearful': 0.00013370663509704173, 'happy': 0.9926251769065857, 'neutral': 0.00019380109733901918, 'sad': 0.00013624406710732728, 'surprised': 0.006596330087631941}","Somebody you've never met, just put a voice into their head."
ASHLEY,00:59:15,00:59:16,happy,"{'angry': 0.00010340456356061623, 'disgust': 7.547735731350258e-05, 'fearful': 8.042227273108438e-05, 'happy': 0.9993158578872681, 'neutral': 9.457849228056148e-05, 'sad': 0.000242576003074646, 'surprised': 8.770677959546447e-05}",Yeah.
