speaker,start_time,end_time,emotion,scores,text
MATT,00:14:54,00:14:56,disgust,"{'angry': 0.006416860036551952, 'calm': 0.000901809602510184, 'disgust': 0.97576504945755, 'fearful': 0.0026078084483742714, 'happy': 0.00455115269869566, 'sad': 0.008544083684682846, 'surprised': 0.0012131985276937485}",And welcome back.
TRAVIS,00:14:56,00:14:57,disgust,"{'angry': 0.0021842848509550095, 'calm': 0.0009492604294791818, 'disgust': 0.682161271572113, 'fearful': 0.05426374822854996, 'happy': 0.002454053843393922, 'sad': 0.2554769515991211, 'surprised': 0.0025104177184402943}",Holy shit!
MATT,00:14:57,00:15:00,disgust,"{'angry': 0.0014957592356950045, 'calm': 0.0008191459346562624, 'disgust': 0.8319277763366699, 'fearful': 0.012639771215617657, 'happy': 0.0011549427872523665, 'sad': 0.14948530495166779, 'surprised': 0.0024772207252681255}",I know. A little intro change.
LAURA,00:15:00,00:15:04,fearful,"{'angry': 0.0014707823283970356, 'calm': 0.001455717720091343, 'disgust': 0.001557565643452108, 'fearful': 0.9098032712936401, 'happy': 0.07789058983325958, 'sad': 0.006764985620975494, 'surprised': 0.0010570728918537498}","We didn't even give you any like, things. We didn't say anything."
MATT,00:15:04,00:17:31,happy,"{'angry': 0.04742133989930153, 'calm': 0.0030491610523313284, 'disgust': 0.042468518018722534, 'fearful': 0.3196665942668915, 'happy': 0.5786727070808411, 'sad': 0.006348085589706898, 'surprised': 0.0023735363502055407}","No, it was just a lot of screaming, which was nice. It was a reprieve for once. Yeah. One good thing about the delay is it gave us time to do some changes to the intro, which was nice. So last we left off: The Mighty Nein, after an intense dinner with Trent and some individuals from Caleb's past with Trent and some individuals from Caleb's past and making an arrangement with Vess DeRogna of the Cerberus Assembly to escort her northward towards the ruins and the excavation of what seems to be the city of Aeor, a pre-Calamity mageocracy that has been long vanished. You made your way to Zadash, purchased some things, and began to inquire about the whereabouts of this individual, Cree, that may have had some information about this Nonagon figure, Lucien, and this history that seemed to have some weird connection with the visions you had while on the island of Rumblecusp. Upon checking, Cree seemed a bit dodgy and not wanting to respond, and then upon scrying, you found her pushing through a blizzard some place far from here. Feeling a bit odd about these circumstances, you went to see if you could glean some information from the corpse of your friend, Mollymauk. You traveled to his resting site where you had buried him, not too far from where he fell nearly a year ago. And upon inspecting the site, discovered the body was not there. In the midst of this, Jester, you decided to scry upon where the body of Mollymauk might be, and was given a vision similar to that of Cree. Another snow-covered, blizzard-battered space where you saw, walking, a familiar purple-skinned tiefling, bundled in furs and leathers pushing his way through the storm, determined and grinning. And that's where we left off. So as you all are scrambling around the rainy space surrounding the grave site of Mollymauk Tealeaf, Jester, you return from your vision."
LAURA,00:17:31,00:17:39,fearful,"{'angry': 0.0017912278417497873, 'calm': 0.0007443195790983737, 'disgust': 0.003554383758455515, 'fearful': 0.9652611613273621, 'happy': 0.009654387831687927, 'sad': 0.01845267228782177, 'surprised': 0.0005417651263996959}",(panting) He-- he's with Cree.
LAURA,00:17:39,00:17:47,fearful,"{'angry': 0.0014301174087449908, 'calm': 0.0010831138351932168, 'disgust': 0.0016549405409023166, 'fearful': 0.9638432264328003, 'happy': 0.020584609359502792, 'sad': 0.010599818080663681, 'surprised': 0.0008042189874686301}",He was in the snow. He was walking. He was smiling.
SAM,00:17:47,00:17:48,fearful,"{'angry': 0.002019623527303338, 'calm': 0.0005745771923102438, 'disgust': 0.0035687286872416735, 'fearful': 0.9672399759292603, 'happy': 0.007858963683247566, 'sad': 0.01798367127776146, 'surprised': 0.0007544982945546508}",Did he speak?
LAURA,00:17:48,00:17:58,fearful,"{'angry': 0.0013477085158228874, 'calm': 0.00976647436618805, 'disgust': 0.008032062090933323, 'fearful': 0.8211258053779602, 'happy': 0.10662063956260681, 'sad': 0.0519782230257988, 'surprised': 0.0011291324626654387}","I mean, if he did, I didn't hear anything. He was smiling."
SAM,00:17:58,00:18:03,happy,"{'angry': 0.006524981465190649, 'calm': 0.009694122709333897, 'disgust': 0.009939759038388729, 'fearful': 0.11886558681726456, 'happy': 0.8485908508300781, 'sad': 0.004780220333486795, 'surprised': 0.0016044756630435586}",He wasn't being held captive. He was there on his own accord?
TRAVIS,00:18:03,00:18:05,calm,"{'angry': 0.0015301076928153634, 'calm': 0.989490807056427, 'disgust': 0.0007215258665382862, 'fearful': 0.000530980178155005, 'happy': 0.0018373554339632392, 'sad': 0.005529169458895922, 'surprised': 0.0003600505879148841}","Alive, walking. He looked alive?"
LAURA,00:18:05,00:18:08,sad,"{'angry': 0.000465984339825809, 'calm': 0.0048956116661429405, 'disgust': 0.02086450532078743, 'fearful': 0.41608285903930664, 'happy': 0.0040577976033091545, 'sad': 0.5528961420059204, 'surprised': 0.0007370661478489637}",(laughs) He looked alive.
TRAVIS,00:18:08,00:18:10,happy,"{'angry': 0.0063708205707371235, 'calm': 0.013045484200119972, 'disgust': 0.01855657994747162, 'fearful': 0.41940662264823914, 'happy': 0.5212870240211487, 'sad': 0.019279243424534798, 'surprised': 0.0020542237907648087}",How is that possible?
MARISHA,00:18:10,00:18:14,sad,"{'angry': 0.00026967687881551683, 'calm': 0.002952451119199395, 'disgust': 0.011524882167577744, 'fearful': 0.15063756704330444, 'happy': 0.0007131487946026027, 'sad': 0.8331684470176697, 'surprised': 0.0007338016293942928}","Yeah, didn't you send him back to the earth?"
TALIESIN,00:18:14,00:18:18,disgust,"{'angry': 0.009573140181601048, 'calm': 0.0036673787981271744, 'disgust': 0.6972426772117615, 'fearful': 0.10284464061260223, 'happy': 0.014175373129546642, 'sad': 0.17062382400035858, 'surprised': 0.0018729628063738346}","Well, mostly metaphorically, to be honest."
MARISHA,00:18:18,00:18:19,surprised,"{'angry': 0.004401634447276592, 'calm': 0.003489017952233553, 'disgust': 0.0033270572312176228, 'fearful': 0.006032738368958235, 'happy': 0.30089089274406433, 'sad': 0.001711202901788056, 'surprised': 0.6801474690437317}",What?
TALIESIN,00:18:19,00:18:30,sad,"{'angry': 0.0034796118270605803, 'calm': 0.005095224361866713, 'disgust': 0.355859637260437, 'fearful': 0.20059369504451752, 'happy': 0.012797480449080467, 'sad': 0.42027807235717773, 'surprised': 0.0018962493631988764}","No, it was just-- it was just burial rites. That's not anything that sticks, necessarily."
LAURA,00:18:30,00:18:33,fearful,"{'angry': 0.006131012924015522, 'calm': 0.0019110349239781499, 'disgust': 0.01645965687930584, 'fearful': 0.7153909206390381, 'happy': 0.24152244627475739, 'sad': 0.014225288294255733, 'surprised': 0.004359621554613113}",I'm going to send him a message.
SAM,00:18:33,00:18:35,fearful,"{'angry': 0.03454386070370674, 'calm': 0.002729842672124505, 'disgust': 0.1435621827840805, 'fearful': 0.491443932056427, 'happy': 0.24223490059375763, 'sad': 0.03571575880050659, 'surprised': 0.04976951330900192}",Why? What message? What?
LAURA,00:18:35,00:18:36,fearful,"{'angry': 0.0009044771431945264, 'calm': 0.0019741980358958244, 'disgust': 0.0020457974169403315, 'fearful': 0.9526967406272888, 'happy': 0.022346362471580505, 'sad': 0.01946026273071766, 'surprised': 0.0005722034838981926}",I want to see what he's doing.
LIAM,00:18:36,00:18:41,fearful,"{'angry': 0.0025457257870584726, 'calm': 0.09669967740774155, 'disgust': 0.011822918429970741, 'fearful': 0.44877585768699646, 'happy': 0.23169086873531342, 'sad': 0.17642132937908173, 'surprised': 0.03204363211989403}",Do we maybe want to talk about this a little bit further before you stick your finger into that beehive?
SAM,00:18:41,00:18:50,happy,"{'angry': 0.004763816948980093, 'calm': 0.005071451421827078, 'disgust': 0.006734169088304043, 'fearful': 0.012356855906546116, 'happy': 0.9515920877456665, 'sad': 0.0013535863254219294, 'surprised': 0.018127916380763054}","Yeah, if you send him a message, he may-- we'll ruin the element of surprise, if that's something that we want to keep."
ASHLEY,00:18:50,00:18:54,sad,"{'angry': 0.0003079035959672183, 'calm': 0.005676827393472195, 'disgust': 0.012285011820495129, 'fearful': 0.049860816448926926, 'happy': 0.0010243399301543832, 'sad': 0.9009408354759216, 'surprised': 0.029904210940003395}","Yeah, but what if he's trying to find us, to contact us and he doesn't know--"
LIAM,00:18:54,00:18:57,sad,"{'angry': 0.0003319231327623129, 'calm': 0.010453946888446808, 'disgust': 0.015297978185117245, 'fearful': 0.1259610503911972, 'happy': 0.0014100867556408048, 'sad': 0.8458512425422668, 'surprised': 0.0006937127327546477}",He's looking in the wrong place.
TRAVIS,00:18:57,00:18:59,sad,"{'angry': 0.0006553028943017125, 'calm': 0.0020152684301137924, 'disgust': 0.06680217385292053, 'fearful': 0.21552437543869019, 'happy': 0.0019296669634059072, 'sad': 0.7120409607887268, 'surprised': 0.0010322455782443285}",And we've never been there.
MARISHA,00:18:59,00:19:11,disgust,"{'angry': 0.02941347472369671, 'calm': 0.011023887433111668, 'disgust': 0.590185284614563, 'fearful': 0.18037186563014984, 'happy': 0.06071673706173897, 'sad': 0.12592104077339172, 'surprised': 0.0023676662240177393}","He's with Cree. I mean, that's someone from his past, which means maybe he has some sort of memory, unless Cree was responsible for helping to bring him back."
TRAVIS,00:19:11,00:19:14,fearful,"{'angry': 0.007941276766359806, 'calm': 0.006823868490755558, 'disgust': 0.05353841930627823, 'fearful': 0.34859856963157654, 'happy': 0.24135327339172363, 'sad': 0.06886564195156097, 'surprised': 0.2728789448738098}",I think that's fairly likely.
SAM,00:19:14,00:19:18,sad,"{'angry': 0.00029888158314861357, 'calm': 0.003220443380996585, 'disgust': 0.0071046315133571625, 'fearful': 0.4618593752384186, 'happy': 0.0022517379838973284, 'sad': 0.5235527753829956, 'surprised': 0.001712141907773912}",Wasn't she part of that group that did that before?
MARISHA,00:19:18,00:19:19,surprised,"{'angry': 0.0018252176232635975, 'calm': 0.0012525642523542047, 'disgust': 0.0026384631637483835, 'fearful': 0.005478489678353071, 'happy': 0.04125683754682541, 'sad': 0.002608007751405239, 'surprised': 0.9449403882026672}",Tomb Takers.
LAURA,00:19:19,00:19:26,disgust,"{'angry': 0.007906080223619938, 'calm': 0.034251801669597626, 'disgust': 0.4384441077709198, 'fearful': 0.11203427612781525, 'happy': 0.027321217581629753, 'sad': 0.37830060720443726, 'surprised': 0.0017419237410649657}","And she did stuff with blood. I mean, maybe she knows how to bring people back."
LIAM,00:19:26,00:19:33,fearful,"{'angry': 0.005602923687547445, 'calm': 0.0033203570637851954, 'disgust': 0.107657290995121, 'fearful': 0.669239342212677, 'happy': 0.022013545036315918, 'sad': 0.1904808133840561, 'surprised': 0.0016857003793120384}",He prepared us for this.
MARISHA,00:19:33,00:19:36,sad,"{'angry': 0.0001525344414403662, 'calm': 0.014654762111604214, 'disgust': 0.008353715762495995, 'fearful': 0.009647451341152191, 'happy': 0.00017028526053763926, 'sad': 0.9663906097412109, 'surprised': 0.0006307183066383004}",We told Cree.
SAM,00:19:36,00:19:37,sad,"{'angry': 0.0002363990352023393, 'calm': 0.0023008983116596937, 'disgust': 0.023521000519394875, 'fearful': 0.022958863526582718, 'happy': 0.00024201224732678384, 'sad': 0.9498844146728516, 'surprised': 0.0008563479641452432}",What?
MARISHA,00:19:37,00:19:44,sad,"{'angry': 0.0006287696887739003, 'calm': 0.0032499278895556927, 'disgust': 0.11875979602336884, 'fearful': 0.061037905514240265, 'happy': 0.0011805543908849359, 'sad': 0.8142058849334717, 'surprised': 0.0009372001513838768}","We delivered the news that Molly died to Cree, didn't we?"
TRAVIS,00:19:44,00:19:47,sad,"{'angry': 0.0001814541028579697, 'calm': 0.002580968663096428, 'disgust': 0.008669344708323479, 'fearful': 0.05102723836898804, 'happy': 0.000284206704236567, 'sad': 0.9364781379699707, 'surprised': 0.0007786803180351853}",I don't know. If only one of us took notes.
TALIESIN,00:19:47,00:19:49,sad,"{'angry': 0.00018033149535767734, 'calm': 0.03065376915037632, 'disgust': 0.007943274453282356, 'fearful': 0.023845922201871872, 'happy': 0.00048053875798359513, 'sad': 0.936356246471405, 'surprised': 0.0005399746587499976}","I recall that, I believe."
MATT,00:19:49,00:19:53,sad,"{'angry': 0.0011380866635590792, 'calm': 0.11349780112504959, 'disgust': 0.06563267111778259, 'fearful': 0.04495764896273613, 'happy': 0.00582615053281188, 'sad': 0.7679950594902039, 'surprised': 0.0009525088826194406}",You told The Gentleman.
MARISHA,00:19:53,00:19:58,sad,"{'angry': 0.00015817406529095024, 'calm': 0.002880657324567437, 'disgust': 0.0052554914727807045, 'fearful': 0.03783096745610237, 'happy': 0.00021778741211164743, 'sad': 0.9526367783546448, 'surprised': 0.001020197756588459}",Told The Gentleman? But Cree was still around at that time.
MATT,00:19:58,00:20:05,sad,"{'angry': 0.00026397014153189957, 'calm': 0.11269473284482956, 'disgust': 0.00740791903808713, 'fearful': 0.04255989193916321, 'happy': 0.001871141605079174, 'sad': 0.8344610333442688, 'surprised': 0.0007413594285026193}",Cree was around and working under him at the time.
LIAM,00:20:05,00:20:07,sad,"{'angry': 0.00023360588238574564, 'calm': 0.24504433572292328, 'disgust': 0.002184204524382949, 'fearful': 0.01976569928228855, 'happy': 0.0007799594313837588, 'sad': 0.7307609915733337, 'surprised': 0.0012311862083151937}","This is surprising, but I don't know that we should be--"
MARISHA,00:20:07,00:20:08,sad,"{'angry': 0.0006913486868143082, 'calm': 0.10485352575778961, 'disgust': 0.03903087601065636, 'fearful': 0.04768451303243637, 'happy': 0.0037905515637248755, 'sad': 0.8032403588294983, 'surprised': 0.0007088108104653656}",Is it that surprising?
LIAM,00:20:08,00:20:30,fearful,"{'angry': 0.0004705438914243132, 'calm': 0.01686849817633629, 'disgust': 0.0060864719562232494, 'fearful': 0.5628336668014526, 'happy': 0.006056559272110462, 'sad': 0.40697404742240906, 'surprised': 0.000710250111296773}","-- completely shocked. No, because he told us his origin story, No, because he told us his origin story, and now he is traveling with the very people he was with before his return from the earth the first time, the second time, the ninth time?"
TRAVIS,00:20:30,00:20:49,happy,"{'angry': 0.026331640779972076, 'calm': 0.001774715492501855, 'disgust': 0.016668159514665604, 'fearful': 0.07064661383628845, 'happy': 0.871367335319519, 'sad': 0.0017552425852045417, 'surprised': 0.011456327512860298}","Just off of Jester's idea, because the fucking chances of Molly being alive or whoever he is also being in the place that we're about to go to is extraordinary. If you send him a message and not-Molly doesn't recognize your voice, then--"
LAURA,00:20:49,00:20:51,fearful,"{'angry': 0.0008953358046710491, 'calm': 0.000991369248367846, 'disgust': 0.004567695781588554, 'fearful': 0.9023250341415405, 'happy': 0.004175546113401651, 'sad': 0.08558826893568039, 'surprised': 0.001456834259442985}","We'll know it's not him, for sure."
TRAVIS,00:20:51,00:20:52,disgust,"{'angry': 0.0055072121322155, 'calm': 0.0014791098656132817, 'disgust': 0.8979246020317078, 'fearful': 0.02683737501502037, 'happy': 0.012764710001647472, 'sad': 0.05293939635157585, 'surprised': 0.0025476422160863876}",Right.
LAURA,00:20:52,00:20:54,sad,"{'angry': 0.00047108338912948966, 'calm': 0.18344473838806152, 'disgust': 0.0084414416924119, 'fearful': 0.13396182656288147, 'happy': 0.009025572799146175, 'sad': 0.6636846661567688, 'surprised': 0.0009706607088446617}",What if he remembers us?
TRAVIS,00:20:54,00:20:59,happy,"{'angry': 0.003824113169685006, 'calm': 0.0030531752854585648, 'disgust': 0.003700057975947857, 'fearful': 0.02703084982931614, 'happy': 0.5613793730735779, 'sad': 0.002674906048923731, 'surprised': 0.3983374536037445}","How does a message work? If you don't go, ""Hi, it's me, Jester,"" do they know it's you, or just a voice appears?"
LAURA,00:20:59,00:21:07,happy,"{'angry': 0.0017689135856926441, 'calm': 0.00906565971672535, 'disgust': 0.0033978980500251055, 'fearful': 0.01452595740556717, 'happy': 0.9590324759483337, 'sad': 0.0017297889571636915, 'surprised': 0.010479270480573177}","That's a really good question, Fjord. I think if they've met me, they know it's me."
MARISHA,00:21:07,00:21:08,sad,"{'angry': 0.00015612076094839722, 'calm': 0.0028272459749132395, 'disgust': 0.00965704396367073, 'fearful': 0.00980028510093689, 'happy': 0.00010905494127655402, 'sad': 0.9762821793556213, 'surprised': 0.0011680315947160125}",But has he met--
MARISHA,00:21:08,00:21:11,sad,"{'angry': 0.00014637451386079192, 'calm': 0.004700209479779005, 'disgust': 0.006479262840002775, 'fearful': 0.03113320842385292, 'happy': 0.00023084627173375338, 'sad': 0.9566693902015686, 'surprised': 0.0006407139590010047}",-- you? Okay.
TALIESIN,00:21:11,00:21:36,disgust,"{'angry': 0.024244030937552452, 'calm': 0.008748436346650124, 'disgust': 0.8511443734169006, 'fearful': 0.027225516736507416, 'happy': 0.04143260791897774, 'sad': 0.04558086767792702, 'surprised': 0.0016242234269157052}","I'll also, just to put it out there, we're not hard people to find. I mean, if your friend was going to leave word, he could have, which either means that things are different or that it's for some strange reason, it's too dangerous to contact you."
MARISHA,00:21:36,00:21:39,sad,"{'angry': 0.00015121085743885487, 'calm': 0.0032989964820444584, 'disgust': 0.005072349216789007, 'fearful': 0.03574003651738167, 'happy': 0.0002115019306074828, 'sad': 0.9546040892601013, 'surprised': 0.0009219300700351596}",We left him a note.
LIAM,00:21:39,00:21:42,sad,"{'angry': 0.00024349478189833462, 'calm': 0.009982277639210224, 'disgust': 0.006014075130224228, 'fearful': 0.2827816307544708, 'happy': 0.0021294322796165943, 'sad': 0.6979463696479797, 'surprised': 0.0009026082116179168}",Ja . I put it in his coat.
SAM,00:21:42,00:21:43,happy,"{'angry': 0.003785457694903016, 'calm': 0.003075825748965144, 'disgust': 0.0009381708805449307, 'fearful': 0.003715463448315859, 'happy': 0.9865775108337402, 'sad': 0.00013499916531145573, 'surprised': 0.0017726303776726127}",But we found his coat.
SAM,00:21:43,00:21:48,happy,"{'angry': 0.001840432407334447, 'calm': 0.002176147187128663, 'disgust': 0.0014879168011248112, 'fearful': 0.009572495706379414, 'happy': 0.9028485417366028, 'sad': 0.0006554580759257078, 'surprised': 0.08141891658306122}","Oh, let's look in the coat. Is the note still in the coat?"
MATT,00:21:48,00:21:49,happy,"{'angry': 0.0015774547355249524, 'calm': 0.008277328684926033, 'disgust': 0.0013986233389005065, 'fearful': 0.009336497634649277, 'happy': 0.9767537117004395, 'sad': 0.0005805392283946276, 'surprised': 0.002075742930173874}","No, it is not."
LAURA,00:21:49,00:21:51,happy,"{'angry': 0.0020870903972536325, 'calm': 0.0017691769171506166, 'disgust': 0.0011664008488878608, 'fearful': 0.005856519099324942, 'happy': 0.9868637323379517, 'sad': 0.00018328503938391805, 'surprised': 0.002073888201266527}",(gasps) They got the note!
TRAVIS,00:21:51,00:21:54,happy,"{'angry': 0.026491930708289146, 'calm': 0.0016145058907568455, 'disgust': 0.029605867341160774, 'fearful': 0.0065650325268507, 'happy': 0.8532611131668091, 'sad': 0.0007843737839721143, 'surprised': 0.08167725056409836}",Did he leave a reply in the coat?
SAM,00:21:54,00:21:55,happy,"{'angry': 0.006479998584836721, 'calm': 0.03585514798760414, 'disgust': 0.056100860238075256, 'fearful': 0.3051658570766449, 'happy': 0.529162585735321, 'sad': 0.06343502551317215, 'surprised': 0.0038005041424185038}",I'm looking.
MATT,00:21:55,00:21:58,happy,"{'angry': 0.0012011933140456676, 'calm': 0.01374873984605074, 'disgust': 0.0038235660176724195, 'fearful': 0.03953849524259567, 'happy': 0.9272155165672302, 'sad': 0.004573781043291092, 'surprised': 0.00989875290542841}",Make an investigation check.
SAM,00:21:58,00:22:00,disgust,"{'angry': 0.004144683480262756, 'calm': 0.0005724842194467783, 'disgust': 0.9667870402336121, 'fearful': 0.005899409297853708, 'happy': 0.007376049179583788, 'sad': 0.012949611991643906, 'surprised': 0.002270739758387208}",One.
MATT,00:22:00,00:22:01,sad,"{'angry': 0.0004339883744250983, 'calm': 0.001263306476175785, 'disgust': 0.03934716805815697, 'fearful': 0.0675462856888771, 'happy': 0.0004581256944220513, 'sad': 0.889751672744751, 'surprised': 0.001199440797790885}","Well, Reliable Talent."
SAM,00:22:01,00:22:05,disgust,"{'angry': 0.007404163014143705, 'calm': 0.0023110287729650736, 'disgust': 0.5978847146034241, 'fearful': 0.07806100696325302, 'happy': 0.03886473923921585, 'sad': 0.10190408676862717, 'surprised': 0.17357027530670166}","Sure, but it's still a natural one."
MATT,00:22:05,00:22:06,happy,"{'angry': 0.0036872036289423704, 'calm': 0.003800189821049571, 'disgust': 0.0110244769603014, 'fearful': 0.02875082567334175, 'happy': 0.9394051432609558, 'sad': 0.002394596580415964, 'surprised': 0.01093749888241291}",Reliable Talent. Do you want to take the one?
SAM,00:22:06,00:22:13,disgust,"{'angry': 0.006197482813149691, 'calm': 0.0007116553606465459, 'disgust': 0.958001971244812, 'fearful': 0.008991488255560398, 'happy': 0.007940936833620071, 'sad': 0.016395367681980133, 'surprised': 0.0017611128278076649}",23. (laughter)
MATT,00:22:13,00:22:20,happy,"{'angry': 0.24412524700164795, 'calm': 0.07210757583379745, 'disgust': 0.0369073785841465, 'fearful': 0.02619786188006401, 'happy': 0.6155201196670532, 'sad': 0.00334571092389524, 'surprised': 0.001796130440197885}","A heavy inspection of the interior of the coat, and there were a number of pockets sewn into it, hidden spaces-- nothing."
SAM,00:22:20,00:22:28,happy,"{'angry': 0.0011294314172118902, 'calm': 0.0024671307764947414, 'disgust': 0.0013166178250685334, 'fearful': 0.009890472516417503, 'happy': 0.9725130796432495, 'sad': 0.0005296300514601171, 'surprised': 0.012153753079473972}","There's this cool flower detail and there's this amazing dagger dagger dagger thing on the outside, and it's got these fingerless gloves. It's really awesome."
LAURA,00:22:28,00:22:32,happy,"{'angry': 0.002631044015288353, 'calm': 0.003306873608380556, 'disgust': 0.012991038151085377, 'fearful': 0.0855819582939148, 'happy': 0.8742048144340515, 'sad': 0.0055685765109956264, 'surprised': 0.015715619549155235}","It's really cool. And it's comfortable, but also sexy."
SAM,00:22:32,00:22:37,fearful,"{'angry': 0.0035734898410737514, 'calm': 0.009801727719604969, 'disgust': 0.11442576348781586, 'fearful': 0.5230151414871216, 'happy': 0.03220924735069275, 'sad': 0.315774530172348, 'surprised': 0.00120006431825459}",Yeah. (laughter)
ASHLEY,00:22:37,00:22:40,sad,"{'angry': 0.0007234555087052286, 'calm': 0.005547413136810064, 'disgust': 0.08001015335321426, 'fearful': 0.09454496949911118, 'happy': 0.0017353721195831895, 'sad': 0.8167193531990051, 'surprised': 0.0007192742195911705}","He's got to remember us, right?"
MARISHA,00:22:40,00:22:55,disgust,"{'angry': 0.0035953789483755827, 'calm': 0.001575759262777865, 'disgust': 0.7269802093505859, 'fearful': 0.057946596294641495, 'happy': 0.0045008608140051365, 'sad': 0.2035650759935379, 'surprised': 0.001836113166064024}","He didn't remember anything when he woke up before, though. What if it's just brand new every time, or maybe Molly was a failed version of the ritual, and maybe this time it wasn't."
LAURA,00:22:55,00:23:05,happy,"{'angry': 0.004276222083717585, 'calm': 0.0012690868461504579, 'disgust': 0.0027854912914335728, 'fearful': 0.016703566536307335, 'happy': 0.7992174625396729, 'sad': 0.0008469460299238563, 'surprised': 0.17490126192569733}","But even if I contact him, how would it be ruining the surprise? It's not like they know that we're going there. I could just be like, ""Oh my god, you came back! How are you feeling?"""
SAM,00:23:05,00:23:09,happy,"{'angry': 0.00597668532282114, 'calm': 0.0011277429293841124, 'disgust': 0.002929919632151723, 'fearful': 0.004784159827977419, 'happy': 0.8687533736228943, 'sad': 0.0003445610054768622, 'surprised': 0.11608356982469559}","Well, right now, I mean, right now you've contacted Cree twice."
LAURA,00:23:09,00:23:13,happy,"{'angry': 0.011946198530495167, 'calm': 0.001058685826137662, 'disgust': 0.030351782217621803, 'fearful': 0.014400675892829895, 'happy': 0.9276770949363708, 'sad': 0.0009331094333902001, 'surprised': 0.013632524758577347}","But just to say like, ""Hey, how's Molly?"" I didn't go like, ""Hey Cree--"""
SAM,00:23:13,00:23:16,surprised,"{'angry': 0.008795696310698986, 'calm': 0.0019795724656432867, 'disgust': 0.022158080711960793, 'fearful': 0.00941280648112297, 'happy': 0.13007614016532898, 'sad': 0.004055803641676903, 'surprised': 0.8235218524932861}",She doesn't know that you know where she is.
LAURA,00:23:16,00:23:17,happy,"{'angry': 0.001138258958235383, 'calm': 0.007567251566797495, 'disgust': 0.003184664761647582, 'fearful': 0.03387622907757759, 'happy': 0.9411666393280029, 'sad': 0.0029418105259537697, 'surprised': 0.010125111788511276}",Exactly.
SAM,00:23:17,00:23:24,disgust,"{'angry': 0.0413033626973629, 'calm': 0.004401619080454111, 'disgust': 0.4477298855781555, 'fearful': 0.054761577397584915, 'happy': 0.41505396366119385, 'sad': 0.015523890033364296, 'surprised': 0.02122562937438488}","But if you also contact Anti-Mauk, what are we going to call it? He's not Mollymauk any more."
TRAVIS,00:23:24,00:23:26,fearful,"{'angry': 0.0007996786735020578, 'calm': 0.006798186805099249, 'disgust': 0.013644400984048843, 'fearful': 0.8029077649116516, 'happy': 0.024820128455758095, 'sad': 0.1504208892583847, 'surprised': 0.0006089546950533986}",Nonagon.
SAM,00:23:26,00:23:27,sad,"{'angry': 0.00021979608573019505, 'calm': 0.001640611793845892, 'disgust': 0.011239022016525269, 'fearful': 0.042628318071365356, 'happy': 0.00024414464132860303, 'sad': 0.9429065585136414, 'surprised': 0.0011214694241061807}",Nonagon?
TALIESIN,00:23:27,00:23:31,disgust,"{'angry': 0.03481946513056755, 'calm': 0.003189562354236841, 'disgust': 0.5338810682296753, 'fearful': 0.026789816096425056, 'happy': 0.3836459517478943, 'sad': 0.008777899667620659, 'surprised': 0.00889624748378992}","Nonagon is right in the middle, I guess."
MARISHA,00:23:31,00:23:32,happy,"{'angry': 0.001525619882158935, 'calm': 0.02133401297032833, 'disgust': 0.007739500142633915, 'fearful': 0.06980561465024948, 'happy': 0.7891263365745544, 'sad': 0.018188467249274254, 'surprised': 0.09228042513132095}",I guess we could ask him.
ASHLEY,00:23:32,00:23:35,happy,"{'angry': 0.0022468732204288244, 'calm': 0.005247747525572777, 'disgust': 0.0022829396184533834, 'fearful': 0.01063312217593193, 'happy': 0.7497009634971619, 'sad': 0.0016375292325392365, 'surprised': 0.22825084626674652}","Wait, did you say Mollygon?"
SAM,00:23:35,00:23:47,happy,"{'angry': 0.019416946917772293, 'calm': 0.0014433139003813267, 'disgust': 0.03128506615757942, 'fearful': 0.018984882161021233, 'happy': 0.8748763203620911, 'sad': 0.0015684313839301467, 'surprised': 0.05242506414651871}","Anyway, if we contacted him, even if he doesn't recognize you, he's going to turn to his good friend Cree and be like, ""Hey, I just heard a voice in my head,"" and she's going to be like, ""Oh shit, they're coming for us!"""
TALIESIN,00:23:47,00:23:50,disgust,"{'angry': 0.0035527306608855724, 'calm': 0.0019775216933339834, 'disgust': 0.9245544075965881, 'fearful': 0.009160769172012806, 'happy': 0.003840687219053507, 'sad': 0.05584372207522392, 'surprised': 0.0010702249128371477}",I have to agree. I think discretion.
LIAM,00:23:50,00:24:14,fearful,"{'angry': 0.0006825575255788863, 'calm': 0.002880878048017621, 'disgust': 0.0029719481244683266, 'fearful': 0.9069473147392273, 'happy': 0.006373343523591757, 'sad': 0.07948877662420273, 'surprised': 0.0006551721598953009}","Yes, I can't think of a reason why not to wait. We could certainly do it tomorrow or the day after. The whole point to come here was to get inside information about where we're going, quietly, and that's gone. So we don't want to stick a finger in ahead of time. Maybe we find something new in the next couple of days, but I agree. I think just wait."
TRAVIS,00:24:14,00:24:20,happy,"{'angry': 0.002631011651828885, 'calm': 0.002852031961083412, 'disgust': 0.002540060319006443, 'fearful': 0.0068677254021167755, 'happy': 0.9492698907852173, 'sad': 0.0006208548438735306, 'surprised': 0.03521839529275894}","It's like the sales call, like, are you interested in a new HVAC unit? Press one to--"
TALIESIN,00:24:20,00:24:22,surprised,"{'angry': 0.003023282391950488, 'calm': 0.005765283480286598, 'disgust': 0.003247377695515752, 'fearful': 0.004317582119256258, 'happy': 0.06973898410797119, 'sad': 0.0036193598061800003, 'surprised': 0.9102880954742432}",Can you still talk to plants?
