speaker,start_time,end_time,emotion,scores,text
MATT,00:09:50,00:11:58,happy,"{'angry': 0.14046573638916016, 'calm': 0.0015047318302094936, 'disgust': 0.022270571440458298, 'fearful': 0.09205055981874466, 'happy': 0.7409637570381165, 'sad': 0.0010502933291718364, 'surprised': 0.0016943351365625858}","We're already off the rails, and we haven't started. So last we left off: The Mighty Nein, after spending some time on the island of Rumblecusp in anticipation for the coming preparations of Traveler Con. You discovered a people that lived here who had lost their memories over time and some seemingly ancient entity known as Vokodo that had taken residence beneath the mountain. Upon learning about the different mysteries and dangers throughout, you discovered a cavern full of abandoned ships. You fought dangerous creatures around and eventually went beneath the mountain itself to fight this Vokodo creature. You learned, as it was dying, of what it was it seemed to be fleeing from within the Astral Sea. You escaped the boiling waters with the treasure that you had accrued from its hoard, and, it seemed, freed the people of Vokodo from this clouding fog that removed their memories from them. As they returned, many of them realized who they once were and decided to return to their old life. Some chose to stay with the new life they had made here, but nevertheless, a night of final celebration for the villagers of Vokodo as the village that it once was, was brought forth around a large bonfire. You all helped them into this final night, you saw some early arrivals to the Traveler Con event, begin to try and find their place amongst the vicinity. After saying your bits before the next day, you went and crashed up in Vilya's room and went to bed. And that was where we left off. So! As the warm temperature of the temperate island morning begins to creep into the chamber, the seaside moisture in the air itself sticking in a sweaty way to your skin, you begin to wake up one by one within the comfortable interior of the tree where Vilya had taken up residence as Viridian for quite some time. So what would you like to do, Mighty Nein?"
LAURA,00:11:58,00:12:01,fearful,"{'angry': 0.0051942975260317326, 'calm': 0.034795891493558884, 'disgust': 0.07690460234880447, 'fearful': 0.3981974124908447, 'happy': 0.36696192622184753, 'sad': 0.11400298774242401, 'surprised': 0.003942847717553377}",(sighs)
SAM,00:12:01,00:12:06,fearful,"{'angry': 0.00264925928786397, 'calm': 0.006868646014481783, 'disgust': 0.047740284353494644, 'fearful': 0.619735598564148, 'happy': 0.187488853931427, 'sad': 0.1163989007472992, 'surprised': 0.019118448719382286}",Did you have your morning constitutional? (laughter) Or is that just you waking up?
LAURA,00:12:06,00:12:07,sad,"{'angry': 0.0012834937078878284, 'calm': 0.008343426510691643, 'disgust': 0.13808545470237732, 'fearful': 0.18490618467330933, 'happy': 0.006702865473926067, 'sad': 0.6597509980201721, 'surprised': 0.0009275669581256807}",This is me waking up.
SAM,00:12:07,00:12:08,surprised,"{'angry': 0.00435273814946413, 'calm': 0.0013084392994642258, 'disgust': 0.0022989297285676003, 'fearful': 0.0045710718259215355, 'happy': 0.1763656735420227, 'sad': 0.0009547778172418475, 'surprised': 0.8101484179496765}","Okay, cool, cool."
TRAVIS,00:12:08,00:12:13,surprised,"{'angry': 0.012272472493350506, 'calm': 0.002498557325452566, 'disgust': 0.1643030047416687, 'fearful': 0.02566801942884922, 'happy': 0.071671262383461, 'sad': 0.0222766250371933, 'surprised': 0.7013100385665894}",Got to love being regular. (chuckling)
LAURA,00:12:13,00:12:15,happy,"{'angry': 0.002384431194514036, 'calm': 0.003937524743378162, 'disgust': 0.0016625009011477232, 'fearful': 0.005823689512908459, 'happy': 0.9843169450759888, 'sad': 0.0002945332962553948, 'surprised': 0.0015802480047568679}",What should we do?
TALIESIN,00:12:15,00:12:18,calm,"{'angry': 0.0017020526574924588, 'calm': 0.7275435924530029, 'disgust': 0.01318993978202343, 'fearful': 0.0308525487780571, 'happy': 0.13142074644565582, 'sad': 0.09183462709188461, 'surprised': 0.0034565087407827377}","I mean, I suppose we should start setting up."
LAURA,00:12:18,00:12:25,sad,"{'angry': 0.0018840874545276165, 'calm': 0.01894158124923706, 'disgust': 0.2638576328754425, 'fearful': 0.09640122205018997, 'happy': 0.01167007815092802, 'sad': 0.6056309342384338, 'surprised': 0.0016144411638379097}","Well, yeah, obviously. But the people, can we peek outside? Are there still a bunch of people, like, running around looking worried?"
TRAVIS,00:12:25,00:12:27,happy,"{'angry': 0.005326828453689814, 'calm': 0.0027794972993433475, 'disgust': 0.047517165541648865, 'fearful': 0.06890065222978592, 'happy': 0.7805894017219543, 'sad': 0.009043922647833824, 'surprised': 0.08584244549274445}",Are there bodies on the ground?
LAURA,00:12:27,00:12:29,disgust,"{'angry': 0.0025294506922364235, 'calm': 0.00048317303298972547, 'disgust': 0.942948579788208, 'fearful': 0.010710450820624828, 'happy': 0.002712774323299527, 'sad': 0.03801621124148369, 'surprised': 0.0025992796290665865}","I know, yeah. (laughter)"
MATT,00:12:29,00:12:31,happy,"{'angry': 0.001977180829271674, 'calm': 0.0013599079102277756, 'disgust': 0.002581401262432337, 'fearful': 0.0064521366730332375, 'happy': 0.9771425724029541, 'sad': 0.0003611286811064929, 'surprised': 0.010125657543540001}",It's just a massacre-- no.
TRAVIS,00:12:31,00:12:33,sad,"{'angry': 0.00043597121839411557, 'calm': 0.007149384822696447, 'disgust': 0.04078131169080734, 'fearful': 0.26296135783195496, 'happy': 0.005609763320535421, 'sad': 0.6821282505989075, 'surprised': 0.000933912000618875}","Shit, we slept heavy."
MATT,00:12:33,00:13:09,happy,"{'angry': 0.37621796131134033, 'calm': 0.018156511709094048, 'disgust': 0.0195548664778471, 'fearful': 0.019505882635712624, 'happy': 0.5638379454612732, 'sad': 0.0010120081715285778, 'surprised': 0.0017148535698652267}","You glance out from the elevated portion of this tree where you guys spent the evening. You into the main loose thoroughfare of this village that surrounds the central space and you can see there are people walking about, some folks that are going about their common day to day business within the village of Vo, some people that have gathered things and are currently packing. What looks to be a group of individuals that are in the first batch of those leaving for the day. Vilya has already left, woke up before any of you did, and is not in the chamber. You could see now from above that she is currently gathering with those individuals, prepping them and making sure that everyone who is leaving today has everything they need, because it is a one way trip for them."
TRAVIS,00:13:09,00:13:12,disgust,"{'angry': 0.004053507931530476, 'calm': 0.0008324884111061692, 'disgust': 0.9534624218940735, 'fearful': 0.008811927400529385, 'happy': 0.005114717874675989, 'sad': 0.026167046278715134, 'surprised': 0.0015579585451632738}","Right, and she's going to-- Wait."
TALIESIN,00:13:12,00:13:17,sad,"{'angry': 0.0018639529589563608, 'calm': 0.0970984399318695, 'disgust': 0.08062469959259033, 'fearful': 0.07840166240930557, 'happy': 0.011435389518737793, 'sad': 0.7289626598358154, 'surprised': 0.0016130958683788776}",Have we already set up the dispersal for-- we were going to give everyone a little money right before they--
LAURA,00:13:17,00:13:18,sad,"{'angry': 0.00041704223258420825, 'calm': 0.010096904821693897, 'disgust': 0.02433360368013382, 'fearful': 0.22408609092235565, 'happy': 0.00338865933008492, 'sad': 0.7370541095733643, 'surprised': 0.0006235483451746404}","Yeah, it was--"
SAM,00:13:18,00:13:20,happy,"{'angry': 0.00721137598156929, 'calm': 0.0061294762417674065, 'disgust': 0.10100623220205307, 'fearful': 0.13321614265441895, 'happy': 0.6434224247932434, 'sad': 0.02975660189986229, 'surprised': 0.0792577788233757}",We're going to give them a to-go bag or something.
LAURA,00:13:20,00:13:29,happy,"{'angry': 0.011859285645186901, 'calm': 0.01060987263917923, 'disgust': 0.043140776455402374, 'fearful': 0.04931128770112991, 'happy': 0.8719781041145325, 'sad': 0.006637335289269686, 'surprised': 0.00646335119381547}","Yeah, yeah, yeah. We were going to give them each 50 gold, everybody that was leaving. So if-- you remember what I gave you guys, right?"
SAM,00:13:29,00:13:30,fearful,"{'angry': 0.0004443161888048053, 'calm': 0.0032940960954874754, 'disgust': 0.0035713519901037216, 'fearful': 0.9029457569122314, 'happy': 0.016344085335731506, 'sad': 0.07242459058761597, 'surprised': 0.0009757570805959404}","Yeah, of course."
LAURA,00:13:30,00:13:46,happy,"{'angry': 0.03898130729794502, 'calm': 0.004797604400664568, 'disgust': 0.055440474301576614, 'fearful': 0.007967265322804451, 'happy': 0.885023832321167, 'sad': 0.0011646389029920101, 'surprised': 0.006624998524785042}","Okay. So if everybody gives me back 112 gold and I don't give Vilya any gold but Vilya you'll still get a bunch of platinum, is that okay with you?"
MATT,00:13:46,00:13:54,happy,"{'angry': 0.0027037477120757103, 'calm': 0.0024449704214930534, 'disgust': 0.0028317919932305813, 'fearful': 0.005436218809336424, 'happy': 0.9723384380340576, 'sad': 0.0004423008649609983, 'surprised': 0.013802493922412395}","She can't hear you from the side, she's currently conversing. It's not imminent, the people aren't, like, getting ready to leave now, but you gather probably in the next couple of hours or so, they'll probably be shoving off."
LAURA,00:13:54,00:14:06,happy,"{'angry': 0.028818897902965546, 'calm': 0.01566300541162491, 'disgust': 0.036469362676143646, 'fearful': 0.013792122714221478, 'happy': 0.9012573957443237, 'sad': 0.0021305240225046873, 'surprised': 0.0018686394905671477}","Okay, if we don't give any gold to Vilya, but we still give her a bunch of platinum and silver and copper, then everybody will get 50 gold that's leaving. That's 60 people roughly leaving that will get 50 gold each."
TALIESIN,00:14:06,00:14:07,calm,"{'angry': 0.004399803001433611, 'calm': 0.9277459383010864, 'disgust': 0.01651444286108017, 'fearful': 0.0013185417046770453, 'happy': 0.0025087676476687193, 'sad': 0.04668128117918968, 'surprised': 0.000831183569971472}",Already threw you 112.
"MARISHA, TRAVIS",00:14:07,00:14:09,happy,"{'angry': 0.0009275510092265904, 'calm': 0.0579550676047802, 'disgust': 0.007584061939269304, 'fearful': 0.4024878740310669, 'happy': 0.4257122576236725, 'sad': 0.09175635129213333, 'surprised': 0.01357684563845396}",Same.
LAURA,00:14:09,00:14:10,disgust,"{'angry': 0.00147336779627949, 'calm': 0.0013974782777950168, 'disgust': 0.7071821689605713, 'fearful': 0.02743425779044628, 'happy': 0.001979689346626401, 'sad': 0.25860539078712463, 'surprised': 0.0019276817329227924}",We'll put it all in little bags. What?
ASHLEY,00:14:10,00:14:12,sad,"{'angry': 0.0002991516957990825, 'calm': 0.010187096893787384, 'disgust': 0.02285783924162388, 'fearful': 0.20342124998569489, 'happy': 0.0035945288836956024, 'sad': 0.7588399052619934, 'surprised': 0.0008002935792319477}",112?
LAURA,00:14:12,00:14:13,disgust,"{'angry': 0.2818181812763214, 'calm': 0.004211747087538242, 'disgust': 0.5702880620956421, 'fearful': 0.020035309717059135, 'happy': 0.1158129945397377, 'sad': 0.006022578105330467, 'surprised': 0.0018110626842826605}",112 each.
SAM,00:14:13,00:14:17,sad,"{'angry': 9.347397281089798e-05, 'calm': 0.009391695261001587, 'disgust': 0.003421790897846222, 'fearful': 0.014538660645484924, 'happy': 0.00018471645307727158, 'sad': 0.9714770317077637, 'surprised': 0.0008926241425797343}",I'll also give an extra 50 for Vilya because...
LAURA,00:14:17,00:14:19,happy,"{'angry': 0.0019895262084901333, 'calm': 0.012627271935343742, 'disgust': 0.002453503431752324, 'fearful': 0.011891979724168777, 'happy': 0.8145498037338257, 'sad': 0.002595024649053812, 'surprised': 0.1538929045200348}","So she can get 50 gold, yeah, that's great, Nott."
SAM,00:14:19,00:14:21,surprised,"{'angry': 0.002738113049417734, 'calm': 0.0030366345308721066, 'disgust': 0.0027861380949616432, 'fearful': 0.008975628763437271, 'happy': 0.2678595781326294, 'sad': 0.0022520022466778755, 'surprised': 0.7123519778251648}","Well yeah, I mean she's got a family that she's got to get back to."
LAURA,00:14:21,00:14:23,calm,"{'angry': 0.0007036293973214924, 'calm': 0.9834210276603699, 'disgust': 0.0009041667799465358, 'fearful': 0.0005046426085755229, 'happy': 0.0013269544579088688, 'sad': 0.012637489475309849, 'surprised': 0.0005020782700739801}",I'll also give 50 gold to Vilya.
SAM,00:14:23,00:14:25,disgust,"{'angry': 0.0012502761092036963, 'calm': 0.002402674872428179, 'disgust': 0.6704501509666443, 'fearful': 0.029771113768219948, 'happy': 0.0038898340426385403, 'sad': 0.2892360985279083, 'surprised': 0.002999899908900261}","She needs it, yeah."
TALIESIN,00:14:25,00:14:28,happy,"{'angry': 0.0017592834774404764, 'calm': 0.17029912769794464, 'disgust': 0.02534778043627739, 'fearful': 0.1664455235004425, 'happy': 0.45359480381011963, 'sad': 0.1639794111251831, 'surprised': 0.018574047833681107}","I'll throw in a 50, too."
TALIESIN,00:14:28,00:14:29,sad,"{'angry': 0.001314778346568346, 'calm': 0.001357460510917008, 'disgust': 0.4336905777454376, 'fearful': 0.04943923279643059, 'happy': 0.0013839865569025278, 'sad': 0.5107497572898865, 'surprised': 0.0020642669405788183}",Yeah.
LAURA,00:14:29,00:14:31,calm,"{'angry': 0.00036729336716234684, 'calm': 0.8894966244697571, 'disgust': 0.0019036856247112155, 'fearful': 0.003484120825305581, 'happy': 0.002391291316598654, 'sad': 0.1014719009399414, 'surprised': 0.0008850418962538242}","So she gets 150 gold, that's wonderful."
ASHLEY,00:14:31,00:14:33,sad,"{'angry': 0.00021877714607398957, 'calm': 0.0018605299992486835, 'disgust': 0.017167016863822937, 'fearful': 0.045185189694166183, 'happy': 0.0002905699366237968, 'sad': 0.934425413608551, 'surprised': 0.0008523636497557163}",Why don't we make it an even 200?
LAURA,00:14:33,00:14:35,happy,"{'angry': 0.013795191422104836, 'calm': 0.0038996769580990076, 'disgust': 0.1877800077199936, 'fearful': 0.015755673870444298, 'happy': 0.7632354497909546, 'sad': 0.00446578161790967, 'surprised': 0.011068183928728104}",Okay.
ASHLEY,00:14:35,00:14:38,sad,"{'angry': 0.0001231599017046392, 'calm': 0.004132617264986038, 'disgust': 0.0049524083733558655, 'fearful': 0.017714742571115494, 'happy': 0.0001456239988328889, 'sad': 0.9720376133918762, 'surprised': 0.0008938090759329498}","Might as well, I don't know what I'm going to do with this money."
TALIESIN,00:14:38,00:14:39,disgust,"{'angry': 0.0146179823204875, 'calm': 0.02919110469520092, 'disgust': 0.8311310410499573, 'fearful': 0.012047197669744492, 'happy': 0.011876801960170269, 'sad': 0.0995214655995369, 'surprised': 0.0016143831890076399}",No judgment.
TRAVIS,00:14:39,00:14:43,sad,"{'angry': 0.0004782026226166636, 'calm': 0.0019900526385754347, 'disgust': 0.02147616818547249, 'fearful': 0.23676709830760956, 'happy': 0.0011374783935025334, 'sad': 0.7372963428497314, 'surprised': 0.0008546626195311546}","Don't you fucking, don't. (laughter)"
SAM,00:14:43,00:14:48,happy,"{'angry': 0.0167720727622509, 'calm': 0.0006534113199450076, 'disgust': 0.0025561628863215446, 'fearful': 0.004425009246915579, 'happy': 0.9736186861991882, 'sad': 8.06459502200596e-05, 'surprised': 0.0018940272275358438}","We're all throwing in, but if you guys don't want to , that's fine."
TRAVIS,00:14:48,00:14:51,fearful,"{'angry': 0.0022827775683254004, 'calm': 0.0043197860941290855, 'disgust': 0.009741516783833504, 'fearful': 0.4912119507789612, 'happy': 0.4616224467754364, 'sad': 0.017810862511396408, 'surprised': 0.013010667636990547}",I saw that look.
TALIESIN,00:14:51,00:14:55,happy,"{'angry': 0.0034721060656011105, 'calm': 0.001457418198697269, 'disgust': 0.0015462076989933848, 'fearful': 0.0031804232858121395, 'happy': 0.9594910740852356, 'sad': 0.0002076582022709772, 'surprised': 0.03064504638314247}","If you've got needs, I understand. I live very frugally."
SAM,00:14:55,00:14:57,happy,"{'angry': 0.00635326374322176, 'calm': 0.0026146462187170982, 'disgust': 0.0061090439558029175, 'fearful': 0.014039542526006699, 'happy': 0.9689691066741943, 'sad': 0.0005672668921761215, 'surprised': 0.0013470944250002503}",It is an optional donation.
TRAVIS,00:14:57,00:15:04,disgust,"{'angry': 0.011689200066030025, 'calm': 0.003859327407553792, 'disgust': 0.6526657938957214, 'fearful': 0.10974477976560593, 'happy': 0.13038370013237, 'sad': 0.0717148706316948, 'surprised': 0.019942263141274452}","Eyes just above the tea cup, I saw it. (laughter)"
MARISHA,00:15:04,00:15:07,happy,"{'angry': 0.00182524009142071, 'calm': 0.017746420577168465, 'disgust': 0.0022596775088459253, 'fearful': 0.013967582024633884, 'happy': 0.9580764770507812, 'sad': 0.0014674232807010412, 'surprised': 0.004657159559428692}","Stop looking at me, Veth."
SAM,00:15:07,00:15:10,sad,"{'angry': 0.0014918093802407384, 'calm': 0.005138206761330366, 'disgust': 0.13834451138973236, 'fearful': 0.24261337518692017, 'happy': 0.006497625261545181, 'sad': 0.60483318567276, 'surprised': 0.0010813038097694516}",I just think you're great.
MARISHA,00:15:10,00:15:11,sad,"{'angry': 0.00010078051127493382, 'calm': 0.0062309084460139275, 'disgust': 0.0030530388467013836, 'fearful': 0.016885239630937576, 'happy': 0.00017578377446625382, 'sad': 0.9722805619239807, 'surprised': 0.0012737299548462033}","All right, fine."
LIAM,00:15:11,00:15:18,disgust,"{'angry': 0.012927782721817493, 'calm': 0.006066131871193647, 'disgust': 0.7400439977645874, 'fearful': 0.08224359899759293, 'happy': 0.05937911570072174, 'sad': 0.09398781508207321, 'surprised': 0.0053515867330133915}",It's one of those situations where the gratuity is already on the receipt and that's already been taken care of.
SAM,00:15:18,00:15:20,sad,"{'angry': 0.0004241318383719772, 'calm': 0.0025517416652292013, 'disgust': 0.07457480579614639, 'fearful': 0.09573248773813248, 'happy': 0.0012826276943087578, 'sad': 0.8244739174842834, 'surprised': 0.0009602554491721094}",But you get excellent service.
ASHLEY,00:15:20,00:15:25,sad,"{'angry': 0.00011385593825252727, 'calm': 0.007117346860468388, 'disgust': 0.00366080435924232, 'fearful': 0.022389288991689682, 'happy': 0.00018021541472990066, 'sad': 0.9657264351844788, 'surprised': 0.0008120552520267665}","Who knows, you know, if she has to go home to her family, if she has to take care of her family."
SAM,00:15:25,00:15:28,surprised,"{'angry': 0.0022116033360362053, 'calm': 0.0006178286857903004, 'disgust': 0.0031372278463095427, 'fearful': 0.0025374856777489185, 'happy': 0.020756881684064865, 'sad': 0.001476032892242074, 'surprised': 0.9692627787590027}","She definitely does, yes."
TRAVIS,00:15:28,00:15:31,calm,"{'angry': 0.017243336886167526, 'calm': 0.9611894488334656, 'disgust': 0.00684647262096405, 'fearful': 0.0008587969350628555, 'happy': 0.0060443999245762825, 'sad': 0.007021368946880102, 'surprised': 0.0007960857474245131}","She grew a leg out of plants, I think she's fine."
LAURA,00:15:31,00:15:35,sad,"{'angry': 0.0009308219305239618, 'calm': 0.2894746661186218, 'disgust': 0.009799527935683727, 'fearful': 0.2586729824542999, 'happy': 0.0912126824259758, 'sad': 0.34573036432266235, 'surprised': 0.004178899340331554}","Fjord, did you want to give 50 gold to Vilya?"
TRAVIS,00:15:35,00:15:38,disgust,"{'angry': 0.007395381107926369, 'calm': 0.0003551820991560817, 'disgust': 0.9289200901985168, 'fearful': 0.005649341735988855, 'happy': 0.02427753619849682, 'sad': 0.0063337781466543674, 'surprised': 0.027068736031651497}",Who? (laughter)
LAURA,00:15:38,00:15:39,sad,"{'angry': 0.0001398385502398014, 'calm': 0.03205914422869682, 'disgust': 0.004104246851056814, 'fearful': 0.024429315701127052, 'happy': 0.0003859747957903892, 'sad': 0.9382212162017822, 'surprised': 0.000660188787151128}",Did you want to?
SAM,00:15:39,00:15:43,happy,"{'angry': 0.0016924941446632147, 'calm': 0.004231981933116913, 'disgust': 0.001992935547605157, 'fearful': 0.012850437313318253, 'happy': 0.8514036536216736, 'sad': 0.0014412490418180823, 'surprised': 0.12638716399669647}","Marisha, you need that flashlight on right now? Is that something you need?"
MARISHA,00:15:43,00:15:44,fearful,"{'angry': 0.007458241190761328, 'calm': 0.0061731599271297455, 'disgust': 0.08518515527248383, 'fearful': 0.5421501994132996, 'happy': 0.3052007853984833, 'sad': 0.0500786155462265, 'surprised': 0.003753885393962264}","No, I needed--"
TRAVIS,00:15:44,00:15:45,fearful,"{'angry': 0.0007983536925166845, 'calm': 0.001169379334896803, 'disgust': 0.002313191769644618, 'fearful': 0.9537054300308228, 'happy': 0.007578376680612564, 'sad': 0.033728957176208496, 'surprised': 0.0007063315133564174}",How much is she getting right now?
MARISHA,00:15:45,00:15:49,fearful,"{'angry': 0.0022095979657024145, 'calm': 0.0007555559859611094, 'disgust': 0.013764388859272003, 'fearful': 0.9264822006225586, 'happy': 0.017323525622487068, 'sad': 0.0383092500269413, 'surprised': 0.0011554830707609653}",Oh! (laughter)
TALIESIN,00:15:49,00:15:51,disgust,"{'angry': 0.0039689508266747, 'calm': 0.0004886558162979782, 'disgust': 0.9785310626029968, 'fearful': 0.002606235910207033, 'happy': 0.004782811738550663, 'sad': 0.00750403106212616, 'surprised': 0.0021182438358664513}",I was wondering what that was.
TRAVIS,00:15:51,00:15:53,fearful,"{'angry': 0.01070838700979948, 'calm': 0.0017230355879291892, 'disgust': 0.06937717646360397, 'fearful': 0.8112058043479919, 'happy': 0.04533178359270096, 'sad': 0.05883820354938507, 'surprised': 0.002815691754221916}","Beau, turn your stupid gloves off."
MARISHA,00:15:53,00:15:57,disgust,"{'angry': 0.004344091285020113, 'calm': 0.0006755727808922529, 'disgust': 0.9664005637168884, 'fearful': 0.005733426660299301, 'happy': 0.007944178767502308, 'sad': 0.012985119596123695, 'surprised': 0.0019171179737895727}","I'm sorry, I can't read the menu. It's so dark in here."
LIAM,00:15:57,00:15:59,surprised,"{'angry': 0.0035143333952873945, 'calm': 0.001257790718227625, 'disgust': 0.0021895712707191706, 'fearful': 0.003792115254327655, 'happy': 0.11550535261631012, 'sad': 0.0010766895720735192, 'surprised': 0.8726640343666077}",Give me back my driftglobe. What are you doing?
LAURA,00:15:59,00:16:05,happy,"{'angry': 0.0031081372871994972, 'calm': 0.02399115450680256, 'disgust': 0.014894542284309864, 'fearful': 0.09562798589468002, 'happy': 0.8460795283317566, 'sad': 0.012708324939012527, 'surprised': 0.0035902559757232666}","Okay, so 250 gold for Vilya."
TRAVIS,00:16:05,00:16:06,sad,"{'angry': 0.00015179056208580732, 'calm': 0.004513505846261978, 'disgust': 0.005157705396413803, 'fearful': 0.006960379425436258, 'happy': 9.623767255106941e-05, 'sad': 0.9815199375152588, 'surprised': 0.0016004781937226653}","Yes, (mumbling)."
LAURA,00:16:06,00:16:09,happy,"{'angry': 0.0032658567652106285, 'calm': 0.04006677493453026, 'disgust': 0.0027720006182789803, 'fearful': 0.007650977466255426, 'happy': 0.9429175853729248, 'sad': 0.0012054021935909986, 'surprised': 0.0021213856525719166}","300 gold for Vilya. Good job, Fjord."
MARISHA,00:16:09,00:16:11,fearful,"{'angry': 0.003558204509317875, 'calm': 0.0007219961262308061, 'disgust': 0.013794993981719017, 'fearful': 0.9365550875663757, 'happy': 0.013422584161162376, 'sad': 0.031174011528491974, 'surprised': 0.0007730457000434399}",(laughs)
TALIESIN,00:16:11,00:16:13,sad,"{'angry': 0.00037734521902166307, 'calm': 0.014191870577633381, 'disgust': 0.039033934473991394, 'fearful': 0.022491877898573875, 'happy': 0.0006514415726996958, 'sad': 0.9226498603820801, 'surprised': 0.0006036239792592824}","She's somebody's mother, I'm just saying."
TALIESIN,00:16:13,00:16:14,calm,"{'angry': 0.0015824447618797421, 'calm': 0.9324212670326233, 'disgust': 0.009614869952201843, 'fearful': 0.0010986223351210356, 'happy': 0.003925226163119078, 'sad': 0.049667440354824066, 'surprised': 0.0016901824856176972}",Somebody's mother.
ASHLEY,00:16:14,00:16:15,sad,"{'angry': 0.00011008705041604117, 'calm': 0.006357341539114714, 'disgust': 0.005090087186545134, 'fearful': 0.014155604876577854, 'happy': 0.0001341336319455877, 'sad': 0.9734281897544861, 'surprised': 0.0007246331661008298}",Somebody.
MARISHA,00:16:15,00:16:20,disgust,"{'angry': 0.043457724153995514, 'calm': 0.0012239902280271053, 'disgust': 0.8121285438537598, 'fearful': 0.0070023606531322, 'happy': 0.12341741472482681, 'sad': 0.0037227808497846127, 'surprised': 0.009047186933457851}","I mean, she's been here for so long that her kids are grown up by now."
TRAVIS,00:16:20,00:16:27,happy,"{'angry': 0.002135783899575472, 'calm': 0.0017838369822129607, 'disgust': 0.0025131830479949713, 'fearful': 0.006280259694904089, 'happy': 0.9812027215957642, 'sad': 0.0003479989245533943, 'surprised': 0.005736219231039286}","Yeah, she could be lying through her teeth. ""I have a family."" We need to do an insight check."
LIAM,00:16:27,00:16:29,happy,"{'angry': 0.005836497992277145, 'calm': 0.002137526171281934, 'disgust': 0.013397814705967903, 'fearful': 0.015754543244838715, 'happy': 0.6112716794013977, 'sad': 0.0025912148412317038, 'surprised': 0.3490108549594879}",Sounds like a good cover story.
TRAVIS,00:16:29,00:16:30,sad,"{'angry': 0.0010795362759381533, 'calm': 0.0016322513110935688, 'disgust': 0.13456107676029205, 'fearful': 0.11582376062870026, 'happy': 0.0013216937659308314, 'sad': 0.7443484663963318, 'surprised': 0.0012331366306170821}",Yeah.
TALIESIN,00:16:30,00:16:32,sad,"{'angry': 0.0001266153558390215, 'calm': 0.015191271901130676, 'disgust': 0.00623114500194788, 'fearful': 0.020176371559500694, 'happy': 0.00030915436218492687, 'sad': 0.9573521614074707, 'surprised': 0.0006133890710771084}",Just what she wants you to think.
MARISHA,00:16:32,00:16:34,sad,"{'angry': 0.0001576262729940936, 'calm': 0.009870968759059906, 'disgust': 0.012724831700325012, 'fearful': 0.010201017372310162, 'happy': 0.00021337268117349595, 'sad': 0.9661321043968201, 'surprised': 0.0007001487538218498}",I gave 50 gold.
LAURA,00:16:34,00:16:35,disgust,"{'angry': 0.002454688074067235, 'calm': 0.00045696221059188247, 'disgust': 0.9760657548904419, 'fearful': 0.002997621428221464, 'happy': 0.0019498354522511363, 'sad': 0.01384830940514803, 'surprised': 0.002226843498647213}",Yeah.
MARISHA,00:16:35,00:16:36,disgust,"{'angry': 0.0011255713179707527, 'calm': 0.002190069993957877, 'disgust': 0.6677492260932922, 'fearful': 0.02027633786201477, 'happy': 0.002209873404353857, 'sad': 0.30416473746299744, 'surprised': 0.00228411378338933}",Fine.
LAURA,00:16:36,00:16:39,sad,"{'angry': 0.0005567243206314743, 'calm': 0.0018589687533676624, 'disgust': 0.1312321573495865, 'fearful': 0.019909746944904327, 'happy': 0.00038445659447461367, 'sad': 0.8444417119026184, 'surprised': 0.0016161439707502723}","One, two, three, four, five, six--"
LIAM,00:16:39,00:16:41,sad,"{'angry': 0.0013586635468527675, 'calm': 0.041221871972084045, 'disgust': 0.1265670210123062, 'fearful': 0.026648983359336853, 'happy': 0.002278568921610713, 'sad': 0.801023542881012, 'surprised': 0.0009013336966745555}",Hold on. One.
SAM,00:16:41,00:16:43,sad,"{'angry': 0.00019529818382579833, 'calm': 0.0017270189709961414, 'disgust': 0.014812873676419258, 'fearful': 0.025795670226216316, 'happy': 0.00019619498925749213, 'sad': 0.9562255144119263, 'surprised': 0.0010474470909684896}",Oh boy.
TRAVIS,00:16:43,00:16:45,disgust,"{'angry': 0.0018039209535345435, 'calm': 0.000897907477337867, 'disgust': 0.7257181406021118, 'fearful': 0.033653054386377335, 'happy': 0.0017841464141383767, 'sad': 0.2336389124393463, 'surprised': 0.002503806259483099}",Oh boy. Oh no.
TALIESIN,00:16:45,00:16:47,sad,"{'angry': 0.0041948906145989895, 'calm': 0.06343480944633484, 'disgust': 0.28682205080986023, 'fearful': 0.06248283013701439, 'happy': 0.012483306229114532, 'sad': 0.569403886795044, 'surprised': 0.0011782092042267323}",Riveting.
LIAM,00:16:47,00:16:49,sad,"{'angry': 0.000403773708967492, 'calm': 0.0027672797441482544, 'disgust': 0.058861687779426575, 'fearful': 0.019612187519669533, 'happy': 0.0003254928160458803, 'sad': 0.9170166850090027, 'surprised': 0.0010128632420673966}","Four, five, six."
LAURA,00:16:49,00:16:58,happy,"{'angry': 0.009019209071993828, 'calm': 0.10496485978364944, 'disgust': 0.05607118085026741, 'fearful': 0.030281445011496544, 'happy': 0.7777276635169983, 'sad': 0.01849706657230854, 'surprised': 0.0034385661128908396}","Okay, so 350 gold for Vilya. That's wonderful."
SAM,00:16:58,00:17:08,happy,"{'angry': 0.017569931223988533, 'calm': 0.0024593679700046778, 'disgust': 0.01735515147447586, 'fearful': 0.011097691021859646, 'happy': 0.9158101677894592, 'sad': 0.0010170487221330404, 'surprised': 0.034690771251916885}","So while Vilya is organizing the exodus, I mean, should we ask her if she needs any help or anything or do we just turn our attention to--?"
