speaker,start_time,end_time,emotion,scores,text
ASHLEY,00:45:33,00:45:34,Disgust,"{'Anger': 0.021142994984984398, 'Calm': 0.006915038917213678, 'Disgust': 0.6980429887771606, 'Fear': 0.004067996051162481, 'Happy': 0.007223211228847504, 'Neutral': 0.20266138017177582, 'Sad': 0.05589407682418823, 'Surprised': 0.004052387550473213}",Tight.
MATT,00:45:34,00:45:36,Happy,"{'Anger': 0.014279443770647049, 'Calm': 0.00820381660014391, 'Disgust': 0.12346257269382477, 'Fear': 0.02791656367480755, 'Happy': 0.7693799734115601, 'Neutral': 0.02232092246413231, 'Sad': 0.01834039017558098, 'Surprised': 0.01609625294804573}","Okay, so you're using Redirect Flow?"
TALIESIN,00:45:36,00:45:38,Disgust,"{'Anger': 0.006518028676509857, 'Calm': 0.002562909619882703, 'Disgust': 0.7144628167152405, 'Fear': 0.02440772019326687, 'Happy': 0.20570926368236542, 'Neutral': 0.010710678994655609, 'Sad': 0.033605944365262985, 'Surprised': 0.0020226321648806334}",Yeah.
MATT,00:45:38,00:45:40,Sad,"{'Anger': 0.00014078606909606606, 'Calm': 0.0029040148947387934, 'Disgust': 0.006924227811396122, 'Fear': 0.025726601481437683, 'Happy': 0.0006560739711858332, 'Neutral': 0.004466734826564789, 'Sad': 0.9584950804710388, 'Surprised': 0.0006864405586384237}",Okay.
TRAVIS,00:45:40,00:45:44,Sad,"{'Anger': 0.00013196356303524226, 'Calm': 0.002578175626695156, 'Disgust': 0.008311689831316471, 'Fear': 0.01874963939189911, 'Happy': 0.0007190005853772163, 'Neutral': 0.006312520708888769, 'Sad': 0.9626592397689819, 'Surprised': 0.00053773372201249}",Close the distance.
TALIESIN,00:45:44,00:45:52,Disgust,"{'Anger': 0.016154633834958076, 'Calm': 0.0020088274031877518, 'Disgust': 0.9605173468589783, 'Fear': 0.001869979314506054, 'Happy': 0.0048371898010373116, 'Neutral': 0.00587129220366478, 'Sad': 0.006717242766171694, 'Surprised': 0.00202352786436677}","So yeah, I can just make water within 300 feet go in whichever direction I want, and I'm going to just try and-- I'm not going to do it directly. I'm just going to try and sideswipe it."
MATT,00:45:52,00:45:54,Happy,"{'Anger': 0.0035517578944563866, 'Calm': 0.003173161530867219, 'Disgust': 0.05345406383275986, 'Fear': 0.05026267468929291, 'Happy': 0.8397619724273682, 'Neutral': 0.01957841031253338, 'Sad': 0.027371492236852646, 'Surprised': 0.002846522955223918}",What level spell is it?
TALIESIN,00:45:54,00:45:56,Neutral,"{'Anger': 0.007100267335772514, 'Calm': 0.004268941003829241, 'Disgust': 0.11134715378284454, 'Fear': 0.013367943465709686, 'Happy': 0.08501380681991577, 'Neutral': 0.722920298576355, 'Sad': 0.054270919412374496, 'Surprised': 0.0017106242012232542}",That's a 4th-level spell.
LAURA,00:45:56,00:45:58,Fear,"{'Anger': 0.0011116514215245843, 'Calm': 0.0032813504803925753, 'Disgust': 0.06783335655927658, 'Fear': 0.47515371441841125, 'Happy': 0.05744580924510956, 'Neutral': 0.005659695249050856, 'Sad': 0.3868580758571625, 'Surprised': 0.0026563380379229784}",It's Control Water.
TALIESIN,00:45:58,00:45:59,Sad,"{'Anger': 0.0030352629255503416, 'Calm': 0.09905772656202316, 'Disgust': 0.12567442655563354, 'Fear': 0.05391322821378708, 'Happy': 0.013718799687922001, 'Neutral': 0.018545018509030342, 'Sad': 0.45326411724090576, 'Surprised': 0.2327914535999298}",It's Control Water.
MATT,00:45:59,00:46:03,Disgust,"{'Anger': 0.004739441908895969, 'Calm': 0.002060225233435631, 'Disgust': 0.930683434009552, 'Fear': 0.011727576144039631, 'Happy': 0.029648732393980026, 'Neutral': 0.003079361515119672, 'Sad': 0.0147864343598485, 'Surprised': 0.003274862188845873}","Oh, it's Control Water. I was like, what is Redirect Flow?"
SAM,00:46:03,00:46:04,Happy,"{'Anger': 0.002982947276905179, 'Calm': 0.0014278329908847809, 'Disgust': 0.002366019645705819, 'Fear': 0.019878355786204338, 'Happy': 0.9652080535888672, 'Neutral': 0.0025817928835749626, 'Sad': 0.001140701468102634, 'Surprised': 0.0044142380356788635}","Redirect Flow, you know."
MATT,00:46:04,00:46:07,Fear,"{'Anger': 0.0023339251056313515, 'Calm': 0.0015725945122539997, 'Disgust': 0.009569913148880005, 'Fear': 0.7423542737960815, 'Happy': 0.2226143479347229, 'Neutral': 0.001916380599141121, 'Sad': 0.01442752406001091, 'Surprised': 0.005210967268794775}","One of the subsets. I was looking for the spell ""Redirect Flow."""
MATT,00:46:07,00:46:08,Disgust,"{'Anger': 0.006171052344143391, 'Calm': 0.008531679399311543, 'Disgust': 0.8339868187904358, 'Fear': 0.012415729463100433, 'Happy': 0.07962345331907272, 'Neutral': 0.005419082008302212, 'Sad': 0.01970386505126953, 'Surprised': 0.034148216247558594}","I was like, I don't remember that spell."
LIAM,00:46:08,00:46:09,Happy,"{'Anger': 0.005126865580677986, 'Calm': 0.003961122594773769, 'Disgust': 0.03316881135106087, 'Fear': 0.029038064181804657, 'Happy': 0.9003037214279175, 'Neutral': 0.00875077210366726, 'Sad': 0.009466863237321377, 'Surprised': 0.01018372643738985}",You know how Caduceus do.
LAURA,00:46:09,00:46:12,Fear,"{'Anger': 0.0006549208774231374, 'Calm': 0.0016069483244791627, 'Disgust': 0.005960115231573582, 'Fear': 0.8700558543205261, 'Happy': 0.005015193484723568, 'Neutral': 0.0019223190611228347, 'Sad': 0.11290282756090164, 'Surprised': 0.001881781849078834}",Did she send that tonight? Oh (laughs).
TRAVIS,00:46:12,00:46:14,Sad,"{'Anger': 0.0001319781586062163, 'Calm': 0.004880776163190603, 'Disgust': 0.005113185383379459, 'Fear': 0.011445987038314342, 'Happy': 0.0005023611010983586, 'Neutral': 0.004153721034526825, 'Sad': 0.9728342890739441, 'Surprised': 0.0009376963716931641}",What is wrong with his hair?
MATT,00:46:14,00:46:31,Happy,"{'Anger': 0.011995788663625717, 'Calm': 0.003993626683950424, 'Disgust': 0.22158168256282806, 'Fear': 0.02503247931599617, 'Happy': 0.7085102796554565, 'Neutral': 0.010702506639063358, 'Sad': 0.012431534938514233, 'Surprised': 0.005752028897404671}","Okay. Uh-- So as-- okay, so you as you move the water beneath the surface, the Redirect Flow, you're not certain it's going to have much of an impact yet. You can't quite see, as it is just starting to careen with that, in a sense, but you feel the water flow direct, going in that direction."
TALIESIN,00:46:31,00:46:33,Disgust,"{'Anger': 0.02096640318632126, 'Calm': 0.001588837942108512, 'Disgust': 0.9553341865539551, 'Fear': 0.0020309484098106623, 'Happy': 0.008584353141486645, 'Neutral': 0.005113137885928154, 'Sad': 0.004954403266310692, 'Surprised': 0.0014277813024818897}",Trying to throw him off.
MATT,00:46:33,00:46:35,Fear,"{'Anger': 0.004045276436954737, 'Calm': 0.0036004353314638138, 'Disgust': 0.16465799510478973, 'Fear': 0.3587171733379364, 'Happy': 0.29894381761550903, 'Neutral': 0.01674319989979267, 'Sad': 0.14986932277679443, 'Surprised': 0.003422847483307123}",You got it. Next up.
TALIESIN,00:46:35,00:46:38,Happy,"{'Anger': 0.005449254531413317, 'Calm': 0.0017029271693900228, 'Disgust': 0.04547455534338951, 'Fear': 0.09561024606227875, 'Happy': 0.8331859707832336, 'Neutral': 0.004822402261197567, 'Sad': 0.011352593079209328, 'Surprised': 0.002402153331786394}","And grabbing hold, grabbing hold."
LIAM,00:46:38,00:46:46,Disgust,"{'Anger': 0.04057988524436951, 'Calm': 0.0075922878459095955, 'Disgust': 0.689820408821106, 'Fear': 0.017179524526000023, 'Happy': 0.015149842016398907, 'Neutral': 0.13940632343292236, 'Sad': 0.08617884665727615, 'Surprised': 0.004092779941856861}","Caleb will just prepare with a raven feather in hand, will cast Fly and hover up and hold on to the sail, just to move with the ship, as it goes."
MATT,00:46:46,00:46:50,Happy,"{'Anger': 0.0037975094746798277, 'Calm': 0.005644986871629953, 'Disgust': 0.258205384016037, 'Fear': 0.1509578675031662, 'Happy': 0.33523839712142944, 'Neutral': 0.034528009593486786, 'Sad': 0.207025945186615, 'Surprised': 0.004601850174367428}","Okay, so you will then head up into here."
MATT,00:46:50,00:46:51,Happy,"{'Anger': 0.010162216611206532, 'Calm': 0.001981660956516862, 'Disgust': 0.0983525812625885, 'Fear': 0.039603255689144135, 'Happy': 0.8200560212135315, 'Neutral': 0.013289867900311947, 'Sad': 0.014892159961163998, 'Surprised': 0.0016622112598270178}","Okay, you got it."
LIAM,00:46:51,00:46:53,Sad,"{'Anger': 0.0010157370707020164, 'Calm': 0.01287755649536848, 'Disgust': 0.05298575758934021, 'Fear': 0.018235094845294952, 'Happy': 0.003177511738613248, 'Neutral': 0.2302619069814682, 'Sad': 0.6794859766960144, 'Surprised': 0.001960358116775751}",Holding the sail and just hovering in the air.
MATT,00:46:53,00:46:54,Neutral,"{'Anger': 0.0017350310226902366, 'Calm': 0.0020859644282609224, 'Disgust': 0.005099494010210037, 'Fear': 0.0053845723159611225, 'Happy': 0.028427403420209885, 'Neutral': 0.9442089200019836, 'Sad': 0.012320831418037415, 'Surprised': 0.0007376948487944901}",You got it.
LAURA,00:46:54,00:47:03,Fear,"{'Anger': 0.0024784111883491278, 'Calm': 0.0017434009350836277, 'Disgust': 0.012173761613667011, 'Fear': 0.8411964774131775, 'Happy': 0.11698859184980392, 'Neutral': 0.0015532103134319186, 'Sad': 0.017467403784394264, 'Surprised': 0.006398811005055904}","I'm going to cast-- I don't know if this goes through the water, but I can't imagine why it wouldn't, Guiding Bolt, at level five."
MATT,00:47:03,00:47:09,Disgust,"{'Anger': 0.08492014557123184, 'Calm': 0.006048998795449734, 'Disgust': 0.605331540107727, 'Fear': 0.004421605728566647, 'Happy': 0.26569661498069763, 'Neutral': 0.008918755687773228, 'Sad': 0.0029693921096622944, 'Surprised': 0.021692974492907524}","Go for it. Go ahead and roll an attack now. That, indeed, is not halted by the flow of water."
SAM,00:47:09,00:47:10,Disgust,"{'Anger': 0.002596774837002158, 'Calm': 0.0015208900440484285, 'Disgust': 0.977938175201416, 'Fear': 0.002160159405320883, 'Happy': 0.003841955680400133, 'Neutral': 0.0029217409901320934, 'Sad': 0.0075325570069253445, 'Surprised': 0.0014876654604449868}",Yeah.
ASHLEY,00:47:10,00:47:12,Disgust,"{'Anger': 0.002901223488152027, 'Calm': 0.0016597723588347435, 'Disgust': 0.9392908215522766, 'Fear': 0.005126282572746277, 'Happy': 0.020983055233955383, 'Neutral': 0.008881041780114174, 'Sad': 0.020146716386079788, 'Surprised': 0.001011099899187684}",Get to it.
LAURA,00:47:12,00:47:15,Fear,"{'Anger': 0.0009524745983071625, 'Calm': 0.0012551195686683059, 'Disgust': 0.004250743426382542, 'Fear': 0.9497969746589661, 'Happy': 0.017391841858625412, 'Neutral': 0.0010260286508128047, 'Sad': 0.02135017327964306, 'Surprised': 0.003976613283157349}","I have too many dice to choose from, right now, and I'm freaking out."
TALIESIN,00:47:15,00:47:16,Sad,"{'Anger': 0.00018378587265033275, 'Calm': 0.004997712094336748, 'Disgust': 0.0034454576671123505, 'Fear': 0.039013687521219254, 'Happy': 0.0006924347253516316, 'Neutral': 0.0029025038238614798, 'Sad': 0.9474192261695862, 'Surprised': 0.0013452288694679737}",I'm an idiot.
MATT,00:47:16,00:47:18,Happy,"{'Anger': 0.004194393754005432, 'Calm': 0.002738931681960821, 'Disgust': 0.03474973887205124, 'Fear': 0.061647552996873856, 'Happy': 0.8687348365783691, 'Neutral': 0.007889078930020332, 'Sad': 0.016381563618779182, 'Surprised': 0.003663921495899558}",Bailey problems.
TRAVIS,00:47:18,00:47:21,Happy,"{'Anger': 0.0022936605382710695, 'Calm': 0.0015556951984763145, 'Disgust': 0.012157591059803963, 'Fear': 0.03346306085586548, 'Happy': 0.9360138773918152, 'Neutral': 0.005469426978379488, 'Sad': 0.007004224695265293, 'Surprised': 0.0020424979738891125}",Just a few.
LAURA,00:47:21,00:47:22,Fear,"{'Anger': 0.0007557080243714154, 'Calm': 0.0010613532504066825, 'Disgust': 0.004512177314609289, 'Fear': 0.929023265838623, 'Happy': 0.013520573265850544, 'Neutral': 0.002634621923789382, 'Sad': 0.047282736748456955, 'Surprised': 0.0012095803394913673}",(gasps) 28!
MATT,00:47:22,00:47:23,Happy,"{'Anger': 0.005909021478146315, 'Calm': 0.0010656249942258, 'Disgust': 0.002959318459033966, 'Fear': 0.009004228748381138, 'Happy': 0.9762791395187378, 'Neutral': 0.0023321404587477446, 'Sad': 0.0006806711317040026, 'Surprised': 0.00176986341830343}",28 hits.
ASHLEY,00:47:23,00:47:25,Sad,"{'Anger': 0.0003590983687900007, 'Calm': 0.003327199025079608, 'Disgust': 0.014955938793718815, 'Fear': 0.23639754951000214, 'Happy': 0.005012588109821081, 'Neutral': 0.003089476842433214, 'Sad': 0.7352739572525024, 'Surprised': 0.001584183657541871}",Ooh!
TRAVIS,00:47:25,00:47:27,Happy,"{'Anger': 0.0018087205244228244, 'Calm': 0.0017085422296077013, 'Disgust': 0.006757428403943777, 'Fear': 0.11349194496870041, 'Happy': 0.8562319278717041, 'Neutral': 0.006404253654181957, 'Sad': 0.011397289112210274, 'Surprised': 0.002199779264628887}","Have we established what its AC is yet, ish?"
TALIESIN,00:47:27,00:47:28,Happy,"{'Anger': 0.0164670180529356, 'Calm': 0.006271720863878727, 'Disgust': 0.2242537885904312, 'Fear': 0.02135695144534111, 'Happy': 0.6903744339942932, 'Neutral': 0.015218671411275864, 'Sad': 0.01803995668888092, 'Surprised': 0.008017485961318016}",No idea.
LAURA,00:47:28,00:47:32,Happy,"{'Anger': 0.00760373380035162, 'Calm': 0.005197405815124512, 'Disgust': 0.45027849078178406, 'Fear': 0.022380908951163292, 'Happy': 0.4554339647293091, 'Neutral': 0.01817021146416664, 'Sad': 0.03571119159460068, 'Surprised': 0.005224205553531647}",So that is 8d6 damage.
MATT,00:47:32,00:47:34,Sad,"{'Anger': 0.00037552599678747356, 'Calm': 0.006866795010864735, 'Disgust': 0.013411786407232285, 'Fear': 0.03144044056534767, 'Happy': 0.00487700616940856, 'Neutral': 0.061566319316625595, 'Sad': 0.8803410530090332, 'Surprised': 0.0011210129596292973}","Nice, and the next attack against it has--"
MATT,00:47:34,00:47:35,Happy,"{'Anger': 0.004243792966008186, 'Calm': 0.009770950302481651, 'Disgust': 0.1710037738084793, 'Fear': 0.07769093662500381, 'Happy': 0.581206202507019, 'Neutral': 0.022993847727775574, 'Sad': 0.1222589835524559, 'Surprised': 0.01083148643374443}",-- advantage.
TALIESIN,00:47:35,00:47:38,Disgust,"{'Anger': 0.0019449490355327725, 'Calm': 0.004504305776208639, 'Disgust': 0.6444562673568726, 'Fear': 0.05335930734872818, 'Happy': 0.04091915115714073, 'Neutral': 0.00831126794219017, 'Sad': 0.24376808106899261, 'Surprised': 0.002736754482612014}",What kind of damage?
TALIESIN,00:47:38,00:47:40,Disgust,"{'Anger': 0.004474759567528963, 'Calm': 0.001580632640980184, 'Disgust': 0.9095215201377869, 'Fear': 0.010257127694785595, 'Happy': 0.04019305109977722, 'Neutral': 0.00767018087208271, 'Sad': 0.025355400517582893, 'Surprised': 0.0009472541860304773}",Nice.
LIAM,00:47:40,00:47:42,Disgust,"{'Anger': 0.0066063180565834045, 'Calm': 0.0036666293162852526, 'Disgust': 0.6785458326339722, 'Fear': 0.02032209374010563, 'Happy': 0.24084503948688507, 'Neutral': 0.012681668624281883, 'Sad': 0.03420654684305191, 'Surprised': 0.003125834045931697}",God damage.
MATT,00:47:42,00:47:46,Disgust,"{'Anger': 0.004487920552492142, 'Calm': 0.0022678913082927465, 'Disgust': 0.9322265386581421, 'Fear': 0.005815049633383751, 'Happy': 0.03789547085762024, 'Neutral': 0.003823475446552038, 'Sad': 0.01068451814353466, 'Surprised': 0.0027991903480142355}",(laughs) God damage!
TRAVIS,00:47:46,00:47:48,Sad,"{'Anger': 0.0007889840053394437, 'Calm': 0.002760957693681121, 'Disgust': 0.04128096625208855, 'Fear': 0.4308917820453644, 'Happy': 0.01568054035305977, 'Neutral': 0.006634746212512255, 'Sad': 0.5004922747612, 'Surprised': 0.0014697874430567026}",That means even a cannon shot would have advantage?
MATT,00:47:48,00:47:50,Happy,"{'Anger': 0.0021691496949642897, 'Calm': 0.0038266689516603947, 'Disgust': 0.020613035187125206, 'Fear': 0.1515488177537918, 'Happy': 0.6820278763771057, 'Neutral': 0.04734337702393532, 'Sad': 0.09037245064973831, 'Surprised': 0.0020986029412597418}","Yeah, whatever the next attack on it is."
TRAVIS,00:47:50,00:47:52,Happy,"{'Anger': 0.0023143745493143797, 'Calm': 0.007045054342597723, 'Disgust': 0.0505966991186142, 'Fear': 0.17605052888393402, 'Happy': 0.6614739894866943, 'Neutral': 0.012171471491456032, 'Sad': 0.07719292491674423, 'Surprised': 0.013154979795217514}",That'll change what you do.
ASHLEY,00:47:52,00:47:56,Fear,"{'Anger': 0.0006725523271597922, 'Calm': 0.001761980471201241, 'Disgust': 0.006264496594667435, 'Fear': 0.8851084113121033, 'Happy': 0.05081206187605858, 'Neutral': 0.0019694205839186907, 'Sad': 0.048786718398332596, 'Surprised': 0.00462436443194747}","Wait, what are the cannons, 23? What is it, 24?"
LIAM,00:47:56,00:47:58,Disgust,"{'Anger': 0.0016992497257888317, 'Calm': 0.0036596141289919615, 'Disgust': 0.8006821870803833, 'Fear': 0.019553564488887787, 'Happy': 0.009069659747183323, 'Neutral': 0.005136004649102688, 'Sad': 0.15770964324474335, 'Surprised': 0.0024900236167013645}",It's been a void in my life.
LIAM,00:47:58,00:47:59,Disgust,"{'Anger': 0.0014428390422835946, 'Calm': 0.0027280955109745264, 'Disgust': 0.9132601022720337, 'Fear': 0.009438036009669304, 'Happy': 0.0043993680737912655, 'Neutral': 0.003103011753410101, 'Sad': 0.06325913220643997, 'Surprised': 0.002369469031691551}",Now it's back.
LAURA,00:47:59,00:48:01,Disgust,"{'Anger': 0.0028058397583663464, 'Calm': 0.007306243758648634, 'Disgust': 0.5529441237449646, 'Fear': 0.08856277912855148, 'Happy': 0.13242200016975403, 'Neutral': 0.007503269240260124, 'Sad': 0.20013989508152008, 'Surprised': 0.008315838873386383}",35 points of radiant damage.
MATT,00:48:01,00:48:30,Disgust,"{'Anger': 0.009098188020288944, 'Calm': 0.0014177244156599045, 'Disgust': 0.9728376865386963, 'Fear': 0.0018319189548492432, 'Happy': 0.006758400704711676, 'Neutral': 0.0026207740884274244, 'Sad': 0.0037252011243253946, 'Surprised': 0.001710164942778647}","35 points of radiant damage, nice. So as you look over the edge, and for this, yeah, you peek over, right as it's going beneath the surface, and the bubbling of water starting to transition over the shell, as it begins to vanish into the dark depth below, you put your hands out and release this bolt of divine, Traveler-guided energy that gets brighter and brighter as it just scoots into the water. It splashes back and (whooshes) like a depth charge, (explosion) beneath the water."
MATT,00:48:30,00:48:46,Disgust,"{'Anger': 0.0889829695224762, 'Calm': 0.0026718792505562305, 'Disgust': 0.8817316293716431, 'Fear': 0.001886931131593883, 'Happy': 0.013790084049105644, 'Neutral': 0.0048190150409936905, 'Sad': 0.0028205844573676586, 'Surprised': 0.003296880517154932}","For a second as it a blasts, you see the entire outline of the creature, and for the first time, you really see how massive this creature is. As there is this sparkling energy that is currently encircling its entire body, giving it this glowing halo, beneath the water."
LAURA,00:48:46,00:48:48,Neutral,"{'Anger': 0.004448823630809784, 'Calm': 0.0058150514960289, 'Disgust': 0.03949560225009918, 'Fear': 0.02762834168970585, 'Happy': 0.26044562458992004, 'Neutral': 0.5893953442573547, 'Sad': 0.07046473026275635, 'Surprised': 0.002306467853486538}",It's a pink halo. It's really beautiful.
TALIESIN,00:48:48,00:48:50,Disgust,"{'Anger': 0.004016235005110502, 'Calm': 0.005154784303158522, 'Disgust': 0.5194119215011597, 'Fear': 0.24520330131053925, 'Happy': 0.11392820626497269, 'Neutral': 0.0035075219348073006, 'Sad': 0.09448815882205963, 'Surprised': 0.014289835467934608}","Oh, it looks great."
MATT,00:48:50,00:48:51,Sad,"{'Anger': 0.0003712819889187813, 'Calm': 0.0035237069241702557, 'Disgust': 0.045837629586458206, 'Fear': 0.025112517178058624, 'Happy': 0.0026175454258918762, 'Neutral': 0.011115072295069695, 'Sad': 0.9105449318885803, 'Surprised': 0.0008773701847530901}",Well done.
MATT,00:48:51,00:48:53,Happy,"{'Anger': 0.005172323901206255, 'Calm': 0.001729936571791768, 'Disgust': 0.04151182994246483, 'Fear': 0.017780054360628128, 'Happy': 0.9205995202064514, 'Neutral': 0.0057955957017838955, 'Sad': 0.0055814022198319435, 'Surprised': 0.0018293759785592556}",All right. Me too.
ASHLEY,00:48:53,00:48:54,Sad,"{'Anger': 0.00024975353153422475, 'Calm': 0.0059843724593520164, 'Disgust': 0.00545793492347002, 'Fear': 0.12848952412605286, 'Happy': 0.0026501654647290707, 'Neutral': 0.0035841779317706823, 'Sad': 0.8518013954162598, 'Surprised': 0.0017826372059062123}","Yeah, me too."
MATT,00:48:54,00:48:57,Happy,"{'Anger': 0.006551762577146292, 'Calm': 0.005222795531153679, 'Disgust': 0.4016498625278473, 'Fear': 0.0778055191040039, 'Happy': 0.4196450412273407, 'Neutral': 0.011113997548818588, 'Sad': 0.07284975796937943, 'Surprised': 0.005161195527762175}",So I think that everyone's done their turn--
SAM,00:48:57,00:49:01,Happy,"{'Anger': 0.006657632999122143, 'Calm': 0.016768932342529297, 'Disgust': 0.09964736551046371, 'Fear': 0.16856218874454498, 'Happy': 0.35359615087509155, 'Neutral': 0.08639195561408997, 'Sad': 0.2565956711769104, 'Surprised': 0.011780106462538242}",I was doing cannon stuff. Can I also cast a spell on myself or--
MATT,00:49:01,00:49:02,Happy,"{'Anger': 0.0037642400711774826, 'Calm': 0.002535100094974041, 'Disgust': 0.012936201877892017, 'Fear': 0.016001461073756218, 'Happy': 0.9388553500175476, 'Neutral': 0.016624722629785538, 'Sad': 0.006649463437497616, 'Surprised': 0.0026333245914429426}","No, your action was to fire, yeah."
SAM,00:49:02,00:49:04,Happy,"{'Anger': 0.0035407424438744783, 'Calm': 0.0016212788177654147, 'Disgust': 0.0219455324113369, 'Fear': 0.024880455806851387, 'Happy': 0.9318193793296814, 'Neutral': 0.0072802589274942875, 'Sad': 0.007373438216745853, 'Surprised': 0.0015388323226943612}",That's fine.
MATT,00:49:04,00:49:13,Happy,"{'Anger': 0.004112189169973135, 'Calm': 0.00166648521553725, 'Disgust': 0.012095332145690918, 'Fear': 0.01111045852303505, 'Happy': 0.9601985812187195, 'Neutral': 0.005890697706490755, 'Sad': 0.0027637197636067867, 'Surprised': 0.002162489341571927}","All right, now it is the turtle's turn. You guys move 50 feet this way. At the trajectory it's at, I'll say that adds about 25 feet to the distance that you're at, which puts it at 85."
TRAVIS,00:49:13,00:49:15,Sad,"{'Anger': 0.00018229875422548503, 'Calm': 0.005926790181547403, 'Disgust': 0.010007564909756184, 'Fear': 0.01172150019556284, 'Happy': 0.0008353435550816357, 'Neutral': 0.005146900657564402, 'Sad': 0.9651346802711487, 'Surprised': 0.0010449046967551112}",It's going to change. We're going to change it up.
LAURA,00:49:15,00:49:16,Sad,"{'Anger': 0.00014900164387654513, 'Calm': 0.004269668832421303, 'Disgust': 0.004187175538390875, 'Fear': 0.019261660054326057, 'Happy': 0.0004979445366188884, 'Neutral': 0.003265439998358488, 'Sad': 0.9673638939857483, 'Surprised': 0.001005222206003964}",Oh god.
MATT,00:49:16,00:49:21,Anger,"{'Anger': 0.5565402507781982, 'Calm': 0.004852422513067722, 'Disgust': 0.40251168608665466, 'Fear': 0.002116031711921096, 'Happy': 0.013104462064802647, 'Neutral': 0.012986208312213421, 'Sad': 0.0028256692457944155, 'Surprised': 0.005063397344201803}","It's going to continue to disappear beneath the water. You can just barely see it, but it is currently--"
LAURA,00:49:21,00:49:24,Sad,"{'Anger': 0.0005415795021690428, 'Calm': 0.0027377528604120016, 'Disgust': 0.027255656197667122, 'Fear': 0.3804452419281006, 'Happy': 0.009676245041191578, 'Neutral': 0.004044508095830679, 'Sad': 0.5734347701072693, 'Surprised': 0.0018642195500433445}",Did it fully escape the whirlpool?
MATT,00:49:24,00:49:31,Disgust,"{'Anger': 0.00591037143021822, 'Calm': 0.00273376633413136, 'Disgust': 0.6602431535720825, 'Fear': 0.04304007068276405, 'Happy': 0.2203674167394638, 'Neutral': 0.012485920451581478, 'Sad': 0.05353718250989914, 'Surprised': 0.0016820445889607072}","It does need to check for that. That is, oh man... 25."
LAURA,00:49:31,00:49:32,Sad,"{'Anger': 0.0001454021839890629, 'Calm': 0.004987715277820826, 'Disgust': 0.004469544161111116, 'Fear': 0.015876373276114464, 'Happy': 0.0004654769436456263, 'Neutral': 0.003109327983111143, 'Sad': 0.9698436260223389, 'Surprised': 0.0011024634586647153}",(sadly) Yeah.
MATT,00:49:32,00:49:34,Happy,"{'Anger': 0.011054550297558308, 'Calm': 0.01132932398468256, 'Disgust': 0.13739021122455597, 'Fear': 0.021099217236042023, 'Happy': 0.704940676689148, 'Neutral': 0.009154560044407845, 'Sad': 0.009054487571120262, 'Surprised': 0.09597699344158173}",It's got a high strength bonus. I'm sorry.
LAURA,00:49:34,00:49:35,Disgust,"{'Anger': 0.0026587883476167917, 'Calm': 0.0018992010736837983, 'Disgust': 0.9739306569099426, 'Fear': 0.002172152977436781, 'Happy': 0.004502453841269016, 'Neutral': 0.0034998878836631775, 'Sad': 0.00954117625951767, 'Surprised': 0.0017955732764676213}","""Yeah."""
MATT,00:49:35,00:49:36,Happy,"{'Anger': 0.005116754211485386, 'Calm': 0.006700484547764063, 'Disgust': 0.06759800016880035, 'Fear': 0.037050511687994, 'Happy': 0.8330490589141846, 'Neutral': 0.006671968847513199, 'Sad': 0.012637178413569927, 'Surprised': 0.031176064163446426}",It's rolling really well on that.
TALIESIN,00:49:36,00:49:37,Sad,"{'Anger': 0.0002986017498187721, 'Calm': 0.006204706616699696, 'Disgust': 0.027095941826701164, 'Fear': 0.017046932131052017, 'Happy': 0.0014983733417466283, 'Neutral': 0.004258155822753906, 'Sad': 0.9422348141670227, 'Surprised': 0.0013624615967273712}",Man.
TRAVIS,00:49:37,00:49:39,Sad,"{'Anger': 0.00032492572790943086, 'Calm': 0.007837804965674877, 'Disgust': 0.014626247808337212, 'Fear': 0.01212355587631464, 'Happy': 0.0018546138890087605, 'Neutral': 0.06198428198695183, 'Sad': 0.9003462791442871, 'Surprised': 0.0009023197344504297}","The distance from the boat, it's now--"
MATT,00:49:39,00:49:52,Happy,"{'Anger': 0.00853158812969923, 'Calm': 0.0017145584570243955, 'Disgust': 0.02338383160531521, 'Fear': 0.009811804629862309, 'Happy': 0.9482057094573975, 'Neutral': 0.0036516967229545116, 'Sad': 0.0018835806986317039, 'Surprised': 0.0028172251768410206}","You don't know. It is-- you can see-- Okay, actually, because of the glow, you do have an idea. It went down below, and it's now, like, as you guys have moved forward--"
MARISHA,00:49:52,00:49:54,Happy,"{'Anger': 0.0036403776612132788, 'Calm': 0.0038526637945324183, 'Disgust': 0.01783232018351555, 'Fear': 0.030808143317699432, 'Happy': 0.9180266261100769, 'Neutral': 0.003967705648392439, 'Sad': 0.005864386912435293, 'Surprised': 0.016007667407393456}",He's trying to get under the boat?
MARISHA,00:49:54,00:49:57,Happy,"{'Anger': 0.007379516027867794, 'Calm': 0.0032079084776341915, 'Disgust': 0.08825502544641495, 'Fear': 0.013670502230525017, 'Happy': 0.8710167407989502, 'Neutral': 0.005236629396677017, 'Sad': 0.005358594004064798, 'Surprised': 0.00587506964802742}",He's under the boat!
