speaker,start_time,end_time,emotion,scores,text
LAURA,00:50:26,00:50:34,disgust,"{'angry': 0.13276970386505127, 'calm': 0.07600025832653046, 'disgust': 0.6669709086418152, 'fearful': 0.014001344330608845, 'happy': 0.0800187960267067, 'sad': 0.028230061754584312, 'surprised': 0.0020088644232600927}",And I am going to prepare-- Oof.
MATT,00:50:34,00:50:36,happy,"{'angry': 0.002636138116940856, 'calm': 0.06780724227428436, 'disgust': 0.013982390984892845, 'fearful': 0.11683531105518341, 'happy': 0.758523166179657, 'sad': 0.03198010474443436, 'surprised': 0.008235685527324677}","Are you heading back to where you were, or are you staying put or moving?"
TALIESIN,00:50:36,00:50:38,calm,"{'angry': 0.0024468221236020327, 'calm': 0.9849110841751099, 'disgust': 0.0014644450275227427, 'fearful': 0.0006772933411411941, 'happy': 0.004721557721495628, 'sad': 0.0053999461233615875, 'surprised': 0.0003787791938520968}",I'm going to--
MATT,00:50:38,00:50:40,surprised,"{'angry': 0.0016395221464335918, 'calm': 0.0006038774736225605, 'disgust': 0.0013864521170035005, 'fearful': 0.0011258174199610949, 'happy': 0.00783326756209135, 'sad': 0.0010993625037372112, 'surprised': 0.9863117337226868}","You've got, like, two more rounds--"
MATT,00:50:40,00:50:43,disgust,"{'angry': 0.007073782384395599, 'calm': 0.00370499724522233, 'disgust': 0.941325306892395, 'fearful': 0.007221304811537266, 'happy': 0.009041372686624527, 'sad': 0.030692195519804955, 'surprised': 0.0009410339407622814}",-- before this comes back.
TALIESIN,00:50:43,00:50:45,calm,"{'angry': 0.0006213055457919836, 'calm': 0.9194560647010803, 'disgust': 0.0032938888762146235, 'fearful': 0.004606898408383131, 'happy': 0.004047038033604622, 'sad': 0.06748395413160324, 'surprised': 0.0004908452974632382}",Yeah. I'm going to head back to where I was.
LAURA,00:50:45,00:50:51,happy,"{'angry': 0.032722339034080505, 'calm': 0.07244167476892471, 'disgust': 0.09041687101125717, 'fearful': 0.023144010454416275, 'happy': 0.7696540951728821, 'sad': 0.009167042560875416, 'surprised': 0.0024539309088140726}",I'm going to prepare Guiding Bolt at 4th-level for the minute he's here again.
MATT,00:50:51,00:50:59,happy,"{'angry': 0.011157741770148277, 'calm': 0.14317475259304047, 'disgust': 0.05836284160614014, 'fearful': 0.16555538773536682, 'happy': 0.5581457614898682, 'sad': 0.0610349103808403, 'surprised': 0.0025686395820230246}","You've got it. Well, okay, preparing a spell is concentrating on it and that will end your concentration on--"
MATT,00:50:59,00:51:00,fearful,"{'angry': 0.0011230659438297153, 'calm': 0.04885631054639816, 'disgust': 0.002974072238430381, 'fearful': 0.7636104822158813, 'happy': 0.10010278224945068, 'sad': 0.0799475759267807, 'surprised': 0.0033857228700071573}",Your duplicate.
MATT,00:51:00,00:51:07,happy,"{'angry': 0.007487183436751366, 'calm': 0.0024702500086277723, 'disgust': 0.001841878634877503, 'fearful': 0.007515183184295893, 'happy': 0.9758630990982056, 'sad': 0.00024002666759770364, 'surprised': 0.0045822784304618835}","No, sorry. Your duplicate is gone, because when you cast Banishment, you have to concentrate on Banishment to keep them away."
LAURA,00:51:07,00:51:13,happy,"{'angry': 0.02142384462058544, 'calm': 0.1939680278301239, 'disgust': 0.025176595896482468, 'fearful': 0.027485232800245285, 'happy': 0.718968391418457, 'sad': 0.009832723997533321, 'surprised': 0.003145179944112897}","Ah, okay, then I guess I myself ran over to do the Stone Shape that I talked about."
MATT,00:51:13,00:51:15,happy,"{'angry': 0.004321389365941286, 'calm': 0.01073233038187027, 'disgust': 0.00659900764003396, 'fearful': 0.006334406789392233, 'happy': 0.9692118167877197, 'sad': 0.0008520596311427653, 'surprised': 0.0019488917896524072}",Fair enough. Yep.
MATT,00:51:15,00:51:18,happy,"{'angry': 0.01409804169088602, 'calm': 0.02485763654112816, 'disgust': 0.09548375755548477, 'fearful': 0.13301755487918854, 'happy': 0.6969984769821167, 'sad': 0.0302436500787735, 'surprised': 0.005300917197018862}",And there is a pit in the ground about five feet deep.
TRAVIS,00:51:18,00:51:21,sad,"{'angry': 0.00034255540231242776, 'calm': 0.007126661948859692, 'disgust': 0.032325632870197296, 'fearful': 0.050521690398454666, 'happy': 0.000838101957924664, 'sad': 0.9082514047622681, 'surprised': 0.0005940275732427835}",Oh shit.
TALIESIN,00:51:21,00:51:23,happy,"{'angry': 0.00344906491227448, 'calm': 0.006288631819188595, 'disgust': 0.004183989483863115, 'fearful': 0.03172356262803078, 'happy': 0.8028002381324768, 'sad': 0.003301853546872735, 'surprised': 0.1482526659965515}",Any luck getting the crystal out?
LIAM,00:51:23,00:51:32,disgust,"{'angry': 0.015642693266272545, 'calm': 0.008906098082661629, 'disgust': 0.898974597454071, 'fearful': 0.012347622774541378, 'happy': 0.02597968652844429, 'sad': 0.03681449219584465, 'surprised': 0.0013348334468901157}","Well, yeah, so I would say, in all that helter skelter action, I would, at least one time, try to use the claw to just go and pull. And if that doesn't work, take a slash."
MATT,00:51:32,00:51:34,calm,"{'angry': 0.0007920741918496788, 'calm': 0.9873983860015869, 'disgust': 0.0005508607137016952, 'fearful': 0.0008633120451122522, 'happy': 0.0031881467439234257, 'sad': 0.006802336312830448, 'surprised': 0.00040495372377336025}",You got it. So go ahead and make a-- is there a strength score?
LIAM,00:51:34,00:51:36,happy,"{'angry': 0.003719421336427331, 'calm': 0.24238184094429016, 'disgust': 0.013082113116979599, 'fearful': 0.03329597786068916, 'happy': 0.6836152076721191, 'sad': 0.019501108676195145, 'surprised': 0.004404296632856131}",It's 26.
MATT,00:51:36,00:51:38,happy,"{'angry': 0.0030267490074038506, 'calm': 0.2676762044429779, 'disgust': 0.04773848131299019, 'fearful': 0.09907954931259155, 'happy': 0.42621055245399475, 'sad': 0.1460178792476654, 'surprised': 0.010250537656247616}",26. All right. So go ahead and roll a d20.
MATT,00:51:38,00:51:39,sad,"{'angry': 0.002567864255979657, 'calm': 0.25861862301826477, 'disgust': 0.10901553183794022, 'fearful': 0.027731282636523247, 'happy': 0.0076064844615757465, 'sad': 0.5932645797729492, 'surprised': 0.001195624121464789}",And add plus eight to it.
MARISHA,00:51:39,00:51:44,disgust,"{'angry': 0.002626076340675354, 'calm': 0.0014037846121937037, 'disgust': 0.8520286679267883, 'fearful': 0.02587326429784298, 'happy': 0.004958802834153175, 'sad': 0.11125737428665161, 'surprised': 0.0018520276062190533}","Come on, kitty cat. (groaning)"
MATT,00:51:44,00:51:49,disgust,"{'angry': 0.01014145091176033, 'calm': 0.0005362131050787866, 'disgust': 0.9739999771118164, 'fearful': 0.002297530882060528, 'happy': 0.0065215760841965675, 'sad': 0.004473721608519554, 'surprised': 0.0020295053254812956}","The claw digs in and tries to pull, but that first round, it's just not quite getting the resistance you want for it. It's stuck in there."
SAM,00:51:49,00:51:51,disgust,"{'angry': 0.0315687321126461, 'calm': 0.0029059869702905416, 'disgust': 0.9415568709373474, 'fearful': 0.003416653722524643, 'happy': 0.011695485562086105, 'sad': 0.007650259882211685, 'surprised': 0.001205943408422172}",It doesn't have a thumb. That's the problem.
MATT,00:51:51,00:51:53,happy,"{'angry': 0.006516073830425739, 'calm': 0.011699143797159195, 'disgust': 0.10689296573400497, 'fearful': 0.12116208672523499, 'happy': 0.6595442891120911, 'sad': 0.04027983546257019, 'surprised': 0.05390549078583717}","Yasha, what are you trying?"
ASHLEY,00:51:53,00:51:57,disgust,"{'angry': 0.006989042274653912, 'calm': 0.001883616321720183, 'disgust': 0.9605787992477417, 'fearful': 0.004876242019236088, 'happy': 0.005033521447330713, 'sad': 0.01977984607219696, 'surprised': 0.0008588908240199089}",Okay. I'm going to try to wedge the--.
MARISHA,00:51:57,00:51:58,sad,"{'angry': 0.00023825424432288855, 'calm': 0.0022042784839868546, 'disgust': 0.029769152402877808, 'fearful': 0.010712631046772003, 'happy': 0.00016254963702522218, 'sad': 0.9555146098136902, 'surprised': 0.0013984261313453317}",Make biscuits?
ASHLEY,00:51:58,00:52:02,disgust,"{'angry': 0.0019482451025396585, 'calm': 0.0005477828090079129, 'disgust': 0.9685211777687073, 'fearful': 0.0034761992283165455, 'happy': 0.002059627091512084, 'sad': 0.021119482815265656, 'surprised': 0.002327519468963146}",Trying to get it in there and try to pop it out as--
ASHLEY,00:52:02,00:52:07,happy,"{'angry': 0.02305905520915985, 'calm': 0.0029890418518334627, 'disgust': 0.1714746206998825, 'fearful': 0.015400329604744911, 'happy': 0.763149082660675, 'sad': 0.003312312299385667, 'surprised': 0.020615579560399055}",Yeah.
MATT,00:52:07,00:52:10,calm,"{'angry': 0.0014309519901871681, 'calm': 0.8990947604179382, 'disgust': 0.0021397601813077927, 'fearful': 0.0069482349790632725, 'happy': 0.07535506784915924, 'sad': 0.013619400560855865, 'surprised': 0.0014118968974798918}","Go ahead and make a strength check for me. So just roll a d20, and add your strength modifier."
SAM,00:52:10,00:52:11,disgust,"{'angry': 0.003476525889709592, 'calm': 0.0006464339676313102, 'disgust': 0.9785011410713196, 'fearful': 0.0023266153875738382, 'happy': 0.003276974195614457, 'sad': 0.009946061298251152, 'surprised': 0.00182632845826447}",Jam it.
ASHLEY,00:52:11,00:52:24,disgust,"{'angry': 0.022171026095747948, 'calm': 0.004438213538378477, 'disgust': 0.7205711603164673, 'fearful': 0.1209077388048172, 'happy': 0.04494752734899521, 'sad': 0.08438020944595337, 'surprised': 0.0025840511079877615}",I wonder if I should just try to break it. Just start hacking at it instead. I'll try to get it out of there. Okay. 15.
MATT,00:52:24,00:52:42,happy,"{'angry': 0.401885986328125, 'calm': 0.0032999059185385704, 'disgust': 0.16418758034706116, 'fearful': 0.02065953053534031, 'happy': 0.40535610914230347, 'sad': 0.0017905337736010551, 'surprised': 0.0028203767724335194}","15. You find there's a slight gap in there, probably from the impact and slightly jostled by the pull of the claw, but it's not enough to start getting it out. But you do find there is a bit of an area where you can find the blade, get some purchase in there. And you're like, there might be a way to do this, with enough time and enough strength."
ASHLEY,00:52:42,00:52:43,sad,"{'angry': 0.0007003971259109676, 'calm': 0.014457033947110176, 'disgust': 0.05931757763028145, 'fearful': 0.07294643670320511, 'happy': 0.0021138484589755535, 'sad': 0.8498289585113525, 'surprised': 0.00063576630782336}",Okay.
MATT,00:52:43,00:52:51,happy,"{'angry': 0.007839711382985115, 'calm': 0.020481763407588005, 'disgust': 0.00994797796010971, 'fearful': 0.03233451023697853, 'happy': 0.9242262244224548, 'sad': 0.002988381776958704, 'surprised': 0.002181465970352292}",But that's your turn there. Everyone else is prepping. We'll do your guys' rounds a couple more times here because you guys are catching up with what they've all been preparing for. So do you want to make another check?
LIAM,00:52:51,00:52:52,happy,"{'angry': 0.003100575413554907, 'calm': 0.003039583098143339, 'disgust': 0.0020762549247592688, 'fearful': 0.00747811421751976, 'happy': 0.7352319955825806, 'sad': 0.0009302941616624594, 'surprised': 0.24814316630363464}",I'm going to try to pull it again.
MATT,00:52:52,00:52:54,fearful,"{'angry': 0.0007983562536537647, 'calm': 0.037864238023757935, 'disgust': 0.003871226217597723, 'fearful': 0.7839813232421875, 'happy': 0.060510702431201935, 'sad': 0.1116875484585762, 'surprised': 0.0012865472817793489}",Okay.
LIAM,00:52:54,00:52:56,sad,"{'angry': 0.0001989087468245998, 'calm': 0.007896221242845058, 'disgust': 0.020463809370994568, 'fearful': 0.04490958899259567, 'happy': 0.0006212072912603617, 'sad': 0.9253266453742981, 'surprised': 0.0005835630581714213}",Not roll a one this time. That's better. 24.
MATT,00:52:56,00:53:01,angry,"{'angry': 0.6168089509010315, 'calm': 0.006834641098976135, 'disgust': 0.2162596732378006, 'fearful': 0.007361472584307194, 'happy': 0.14852413535118103, 'sad': 0.0018837667303159833, 'surprised': 0.00232731644064188}","24. It's beginning to pull a little bit free, but it's--"
LIAM,00:53:01,00:53:05,happy,"{'angry': 0.00825926661491394, 'calm': 0.0034135461319237947, 'disgust': 0.018109524622559547, 'fearful': 0.07069952040910721, 'happy': 0.7753366827964783, 'sad': 0.005890484433621168, 'surprised': 0.11829095333814621}",Look a lot like Christmas? (laughter)
MATT,00:53:05,00:53:07,happy,"{'angry': 0.0031464712228626013, 'calm': 0.0019042688654735684, 'disgust': 0.006427545566111803, 'fearful': 0.01641259342432022, 'happy': 0.9108265042304993, 'sad': 0.0013374205445870757, 'surprised': 0.05994515120983124}",It's beginning to look a lot like Christmas.
LIAM,00:53:07,00:53:08,happy,"{'angry': 0.001589963911101222, 'calm': 0.0014051884645596147, 'disgust': 0.002783627947792411, 'fearful': 0.03026721067726612, 'happy': 0.9578620195388794, 'sad': 0.0008087234455160797, 'surprised': 0.005283234175294638}",Okay.
MATT,00:53:08,00:53:10,sad,"{'angry': 0.0011224468471482396, 'calm': 0.0030894000083208084, 'disgust': 0.16503630578517914, 'fearful': 0.08197639137506485, 'happy': 0.0016435555880889297, 'sad': 0.7461618781089783, 'surprised': 0.0009699781658127904}",So there you go. But it's still holding fast.
ASHLEY,00:53:10,00:53:11,calm,"{'angry': 0.001842242432758212, 'calm': 0.5854721665382385, 'disgust': 0.03921675309538841, 'fearful': 0.02332940138876438, 'happy': 0.011574690230190754, 'sad': 0.33754703402519226, 'surprised': 0.001017799717374146}",Go again.
LIAM,00:53:11,00:53:13,disgust,"{'angry': 0.012057485990226269, 'calm': 0.022105267271399498, 'disgust': 0.7933549284934998, 'fearful': 0.026569576933979988, 'happy': 0.06628236919641495, 'sad': 0.07747510075569153, 'surprised': 0.002155385911464691}","Get it, get it, girl."
SAM,00:53:13,00:53:14,calm,"{'angry': 0.0032776419539004564, 'calm': 0.9321718811988831, 'disgust': 0.014063211157917976, 'fearful': 0.0022627494763582945, 'happy': 0.004779435228556395, 'sad': 0.04277382418513298, 'surprised': 0.0006713204784318805}",Fry it.
ASHLEY,00:53:14,00:53:17,disgust,"{'angry': 0.002750478917732835, 'calm': 0.0008845094125717878, 'disgust': 0.9715206027030945, 'fearful': 0.0033346847631037235, 'happy': 0.0032409923151135445, 'sad': 0.0169430673122406, 'surprised': 0.0013257574755698442}","Get it, girl. Get it, get it. It's cocked."
SAM,00:53:17,00:53:20,sad,"{'angry': 0.000997452181763947, 'calm': 0.002325375797227025, 'disgust': 0.25278955698013306, 'fearful': 0.0673336535692215, 'happy': 0.0017427940620109439, 'sad': 0.6734559535980225, 'surprised': 0.0013552011223509908}","Don't you have an advantage because you're, like, awesome?"
ASHLEY,00:53:20,00:53:21,calm,"{'angry': 0.0010051665594801307, 'calm': 0.8291866183280945, 'disgust': 0.0038879632484167814, 'fearful': 0.031391460448503494, 'happy': 0.06988167017698288, 'sad': 0.06304063647985458, 'surprised': 0.0016065617091953754}",No.
MATT,00:53:21,00:53:23,disgust,"{'angry': 0.0021574690472334623, 'calm': 0.001145211048424244, 'disgust': 0.9077232480049133, 'fearful': 0.014116177335381508, 'happy': 0.004321105312556028, 'sad': 0.0686158835887909, 'surprised': 0.001920916954986751}","If she's raging, she would, but."
LAURA,00:53:23,00:53:24,happy,"{'angry': 0.004710749257355928, 'calm': 0.003586111357435584, 'disgust': 0.02169879525899887, 'fearful': 0.42124801874160767, 'happy': 0.5118705034255981, 'sad': 0.017699025571346283, 'surprised': 0.019186826422810555}",Rage! Why aren't you raging?
ASHLEY,00:53:24,00:53:28,disgust,"{'angry': 0.0031682110857218504, 'calm': 0.00039783105603419244, 'disgust': 0.9800990223884583, 'fearful': 0.0023750278633087873, 'happy': 0.0024816186632961035, 'sad': 0.008714308962225914, 'surprised': 0.002763875527307391}","Wait, are we on our, yeah."
SAM,00:53:28,00:53:29,happy,"{'angry': 0.0019480105256661773, 'calm': 0.0014858487993478775, 'disgust': 0.002531045116484165, 'fearful': 0.012152522802352905, 'happy': 0.9301047325134277, 'sad': 0.0007197604281827807, 'surprised': 0.0510580874979496}",(pigeon coo)
MATT,00:53:29,00:53:31,happy,"{'angry': 0.040802378207445145, 'calm': 0.056334685534238815, 'disgust': 0.011568985879421234, 'fearful': 0.06398818641901016, 'happy': 0.7921359539031982, 'sad': 0.0062805707566440105, 'surprised': 0.028889207169413567}","It would just use one of your rages for the day if you were to do it, so."
TRAVIS,00:53:31,00:53:33,disgust,"{'angry': 0.013482971116900444, 'calm': 0.0006201809737831354, 'disgust': 0.45281103253364563, 'fearful': 0.007056321948766708, 'happy': 0.07732021808624268, 'sad': 0.005876739043742418, 'surprised': 0.4428325891494751}",Just remember it'll drop afterwards because you're not hitting anyone or being hit.
LAURA,00:53:33,00:53:35,disgust,"{'angry': 0.28756678104400635, 'calm': 0.2696584165096283, 'disgust': 0.2892335057258606, 'fearful': 0.01132150273770094, 'happy': 0.11983232200145721, 'sad': 0.019198305904865265, 'surprised': 0.003189174924045801}","Right, right, right."
"MATT, ASHLEY",00:53:35,00:53:38,disgust,"{'angry': 0.009632274508476257, 'calm': 0.0022932582069188356, 'disgust': 0.9326386451721191, 'fearful': 0.010083651170134544, 'happy': 0.026598051190376282, 'sad': 0.017235461622476578, 'surprised': 0.0015187201788648963}",Yeah.
TRAVIS,00:53:38,00:53:39,happy,"{'angry': 0.01009946595877409, 'calm': 0.020861584693193436, 'disgust': 0.04113378748297691, 'fearful': 0.0952119380235672, 'happy': 0.815944492816925, 'sad': 0.013336547650396824, 'surprised': 0.003412179881706834}","Yeah, you would!"
"TRAVIS, ASHLEY",00:53:39,00:53:40,surprised,"{'angry': 0.006033888086676598, 'calm': 0.0014410415897145867, 'disgust': 0.05728160962462425, 'fearful': 0.02538289502263069, 'happy': 0.026842035353183746, 'sad': 0.020046019926667213, 'surprised': 0.8629724979400635}",(roar)
MATT,00:53:40,00:53:44,happy,"{'angry': 0.09174545109272003, 'calm': 0.014085527509450912, 'disgust': 0.3391610085964203, 'fearful': 0.02944149263203144, 'happy': 0.5076549053192139, 'sad': 0.0097951740026474, 'surprised': 0.008116506971418858}",All right. So you use another rage. You do get advantage on your ability check.
ASHLEY,00:53:44,00:53:45,surprised,"{'angry': 0.0019263782305642962, 'calm': 0.0010425900109112263, 'disgust': 0.0016617539804428816, 'fearful': 0.002173418179154396, 'happy': 0.027365507557988167, 'sad': 0.00139102793764323, 'surprised': 0.9644392728805542}",Okay.
LIAM,00:53:45,00:53:46,sad,"{'angry': 0.00033633553539402783, 'calm': 0.002381941769272089, 'disgust': 0.016008269041776657, 'fearful': 0.21140936017036438, 'happy': 0.0010621213587000966, 'sad': 0.7679944038391113, 'surprised': 0.0008075748337432742}",Maybe because she knows she has a date coming up.
ASHLEY,00:53:46,00:53:54,happy,"{'angry': 0.04987570643424988, 'calm': 0.00441135885193944, 'disgust': 0.4222457706928253, 'fearful': 0.02769041620194912, 'happy': 0.4664056599140167, 'sad': 0.008794456720352173, 'surprised': 0.02057660184800625}","Yeah, that one's better. Okay. So that would be a total of 23."
MATT,00:53:54,00:54:04,happy,"{'angry': 0.07294008135795593, 'calm': 0.001506954780779779, 'disgust': 0.1544150859117508, 'fearful': 0.01663888432085514, 'happy': 0.7316715121269226, 'sad': 0.0017872012685984373, 'surprised': 0.021040359511971474}","23. Both of you are pulling at this and it's starting to feel like it's getting closer to coming free, but neither of you are able to close that gap. It's pretty tight in there."
MARISHA,00:54:04,00:54:06,surprised,"{'angry': 0.0037343341391533613, 'calm': 0.000736542628146708, 'disgust': 0.003220516489818692, 'fearful': 0.002649526344612241, 'happy': 0.04480673372745514, 'sad': 0.0010706656612455845, 'surprised': 0.9437816739082336}",We can buy time. Keep at it.
MATT,00:54:06,00:54:08,fearful,"{'angry': 0.0019372908864170313, 'calm': 0.032504644244909286, 'disgust': 0.013515735045075417, 'fearful': 0.5031757354736328, 'happy': 0.3816696107387543, 'sad': 0.06325739622116089, 'surprised': 0.003939611837267876}",This is the last round for both of you--
MATT,00:54:08,00:54:12,disgust,"{'angry': 0.005731699522584677, 'calm': 0.0006154263974167407, 'disgust': 0.8721140027046204, 'fearful': 0.01962927356362343, 'happy': 0.025052659213542938, 'sad': 0.023098472505807877, 'surprised': 0.053758516907691956}",-- before the creature returns.
LIAM,00:54:12,00:54:13,disgust,"{'angry': 0.006945210043340921, 'calm': 0.0009553171694278717, 'disgust': 0.956183135509491, 'fearful': 0.008887393400073051, 'happy': 0.008288690820336342, 'sad': 0.017390187829732895, 'surprised': 0.0013500163331627846}",Not as good. 15 on that one.
LAURA,00:54:13,00:54:16,fearful,"{'angry': 0.003953043837100267, 'calm': 0.005586979910731316, 'disgust': 0.01960921101272106, 'fearful': 0.724555492401123, 'happy': 0.11813373863697052, 'sad': 0.0842890664935112, 'surprised': 0.04387247562408447}","The orbs, I bet were."
LIAM,00:54:16,00:54:19,happy,"{'angry': 0.002160100033506751, 'calm': 0.0018952529644593596, 'disgust': 0.005393492057919502, 'fearful': 0.019506551325321198, 'happy': 0.9547429084777832, 'sad': 0.0011883910046890378, 'surprised': 0.015113365836441517}",Finish it. Finish it!
ASHLEY,00:54:19,00:54:21,happy,"{'angry': 0.001389761921018362, 'calm': 0.008332024328410625, 'disgust': 0.0027822167612612247, 'fearful': 0.011372122913599014, 'happy': 0.9692548513412476, 'sad': 0.0012258103815838695, 'surprised': 0.005643297452479601}",Here we go. Cocked.
MARISHA,00:54:21,00:54:23,calm,"{'angry': 0.0012562769697979093, 'calm': 0.5714282989501953, 'disgust': 0.024635659530758858, 'fearful': 0.030020277947187424, 'happy': 0.011547955684363842, 'sad': 0.3601675033569336, 'surprised': 0.0009440784924663603}",Release him from his cage.
ASHLEY,00:54:23,00:54:24,surprised,"{'angry': 0.005353622138500214, 'calm': 0.0021671936847269535, 'disgust': 0.0029048738069832325, 'fearful': 0.004791149869561195, 'happy': 0.47433385252952576, 'sad': 0.0008249398088082671, 'surprised': 0.5096243619918823}","(groans) Oh, but advantage!"
MATT,00:54:24,00:54:29,happy,"{'angry': 0.009417119435966015, 'calm': 0.0009215814643539488, 'disgust': 0.011536386795341969, 'fearful': 0.008436385542154312, 'happy': 0.958275318145752, 'sad': 0.00043835293035954237, 'surprised': 0.010974816046655178}","Are you raging again? It's using another rage, if you're going to do it."
TALIESIN,00:54:29,00:54:31,happy,"{'angry': 0.0019664205610752106, 'calm': 0.02191571705043316, 'disgust': 0.0041180322878062725, 'fearful': 0.06405515223741531, 'happy': 0.5416002869606018, 'sad': 0.016867414116859436, 'surprised': 0.3494769334793091}","Have enough rages to keep up, or?"
ASHLEY,00:54:31,00:54:34,sad,"{'angry': 0.00024227223184425384, 'calm': 0.001822838792577386, 'disgust': 0.012436574324965477, 'fearful': 0.0548686608672142, 'happy': 0.0002899818355217576, 'sad': 0.9294275641441345, 'surprised': 0.0009120985632762313}",Let me see. I have three more.
LIAM,00:54:34,00:54:36,disgust,"{'angry': 0.004090951755642891, 'calm': 0.00047038914635777473, 'disgust': 0.9798000454902649, 'fearful': 0.0025336274411529303, 'happy': 0.0032697536516934633, 'sad': 0.00797968078404665, 'surprised': 0.0018556294962763786}","Oh, gosh."
ASHLEY,00:54:36,00:54:37,happy,"{'angry': 0.0014143160078674555, 'calm': 0.012393215671181679, 'disgust': 0.0013674588408321142, 'fearful': 0.007702126633375883, 'happy': 0.9682407975196838, 'sad': 0.0008617154089733958, 'surprised': 0.008020337671041489}",I'll take it.
SAM,00:54:37,00:54:40,happy,"{'angry': 0.030401945114135742, 'calm': 0.039220284670591354, 'disgust': 0.3699973225593567, 'fearful': 0.08258886635303497, 'happy': 0.4243472218513489, 'sad': 0.04992201551795006, 'surprised': 0.0035222754813730717}",Tons of rage.
LIAM,00:54:40,00:54:41,sad,"{'angry': 0.00017893586482387036, 'calm': 0.024787500500679016, 'disgust': 0.008628332056105137, 'fearful': 0.04059893265366554, 'happy': 0.0007590919267386198, 'sad': 0.9245010018348694, 'surprised': 0.000546259107068181}","It's 2020, after all."
ASHLEY,00:54:41,00:54:45,disgust,"{'angry': 0.002516648732125759, 'calm': 0.0013404830824583769, 'disgust': 0.7030351161956787, 'fearful': 0.06541837006807327, 'happy': 0.005424381699413061, 'sad': 0.21866632997989655, 'surprised': 0.003598641837015748}",Okay. Okay. Okay. 18.
ASHLEY,00:54:45,00:54:46,fearful,"{'angry': 0.07572438567876816, 'calm': 0.0014989760238677263, 'disgust': 0.22592633962631226, 'fearful': 0.6055392026901245, 'happy': 0.04203785955905914, 'sad': 0.04562104493379593, 'surprised': 0.0036521852016448975}",Damn it!
MATT,00:54:46,00:54:52,happy,"{'angry': 0.2261168360710144, 'calm': 0.0018436306854709983, 'disgust': 0.15470640361309052, 'fearful': 0.05244654789566994, 'happy': 0.5577645897865295, 'sad': 0.0026081660762429237, 'surprised': 0.004513784311711788}","You're both trying and you're not quite getting free. It's very heavily wedged in there, and at this moment--"
ASHLEY,00:54:52,00:54:54,calm,"{'angry': 0.03011484630405903, 'calm': 0.36288976669311523, 'disgust': 0.26494231820106506, 'fearful': 0.06967796385288239, 'happy': 0.10429016500711441, 'sad': 0.16631804406642914, 'surprised': 0.0017668630462139845}",Shit.
MATT,00:54:54,00:55:04,angry,"{'angry': 0.5834981203079224, 'calm': 0.0009076119749806821, 'disgust': 0.3327995836734772, 'fearful': 0.015265928581357002, 'happy': 0.061905454844236374, 'sad': 0.002040970604866743, 'surprised': 0.003582322271540761}","There's a flash of light and the creature appears where it was, and then sinks in and then falls to one side. You can see it's technically prone at the moment."
"MARISHA, LAURA",00:55:04,00:55:05,surprised,"{'angry': 0.010721786879003048, 'calm': 0.0012418895494192839, 'disgust': 0.0696917474269867, 'fearful': 0.023284433409571648, 'happy': 0.33485159277915955, 'sad': 0.005437119863927364, 'surprised': 0.5547714233398438}",Yes!
ASHLEY,00:55:05,00:55:06,disgust,"{'angry': 0.0015771545004099607, 'calm': 0.0005756485043093562, 'disgust': 0.9531926512718201, 'fearful': 0.005154885817319155, 'happy': 0.001912604784592986, 'sad': 0.03499719128012657, 'surprised': 0.0025898057501763105}",Okay.
MATT,00:55:06,00:55:22,happy,"{'angry': 0.14692208170890808, 'calm': 0.002302928827702999, 'disgust': 0.045642074197530746, 'fearful': 0.01984926499426365, 'happy': 0.782302737236023, 'sad': 0.0007979849469847977, 'surprised': 0.0021828990429639816}","As it is now within a five-- It is 15 feet tall, so the five-foot drop is just enough to make it a little inconvenienced. But since it does drop at the end of your turn, we're back in the initiative order here. It was after you, so it takes its turn."
LIAM,00:55:22,00:55:23,happy,"{'angry': 0.002625666093081236, 'calm': 0.000975403469055891, 'disgust': 0.004654783755540848, 'fearful': 0.009092133492231369, 'happy': 0.9744343161582947, 'sad': 0.00043571728747338057, 'surprised': 0.0077819740399718285}",Dalek!
MATT,00:55:23,00:55:24,calm,"{'angry': 0.0074477726593613625, 'calm': 0.5432158708572388, 'disgust': 0.13517795503139496, 'fearful': 0.015425845049321651, 'happy': 0.010686898604035378, 'sad': 0.2866593301296234, 'surprised': 0.001386262709274888}",Stands back up.
MARISHA,00:55:24,00:55:26,disgust,"{'angry': 0.00349200121127069, 'calm': 0.0005204805638641119, 'disgust': 0.9797249436378479, 'fearful': 0.002193680265918374, 'happy': 0.003949624020606279, 'sad': 0.007784109562635422, 'surprised': 0.0023351151030510664}",Exterminate.
LAURA,00:55:26,00:55:29,happy,"{'angry': 0.007523744832724333, 'calm': 0.1736447960138321, 'disgust': 0.003959105350077152, 'fearful': 0.006819112226366997, 'happy': 0.8033387660980225, 'sad': 0.0021048136986792088, 'surprised': 0.002609675982967019}",Nobody prepped anything? Nobody was prepping to attack it the minute it appeared or anything?
MATT,00:55:29,00:55:30,happy,"{'angry': 0.0020275188144296408, 'calm': 0.006461797747761011, 'disgust': 0.001986306393519044, 'fearful': 0.009189113043248653, 'happy': 0.8673836588859558, 'sad': 0.0013237225357443094, 'surprised': 0.1116279661655426}",You were.
